ketton_desp_128_63-1-Y/processor0	effPorosity= 0.124326 		K_y= 9.09044e-14 m^2 		FF_y= 48.8889 		DarcyVelocity= 3.55095e-07 m/s 		DelP= 1 Pa 		K: 9.09044e-14 m^2 			K=( 0  9.09044e-14  0 ) Pmax-Pmin: 1.00466 Umax= 0.000134775		 effPorosity= V_pore/(L_x*L_y*L_z)= 2.08584e-12/(0.000256*0.000256*0.000256)= 0.124326		 Re=rho*VDarcy*sqrt(K)/mu= 1000*3.55095e-07*sqrt(9.09044e-14 )/0.001)= 1.07062e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.0894e-15 1.11131e+10 1.11131e+10 2.78765e-05 2.78765e-05 
1.49546e-15 0 0 0 0 
2.05286e-15 0 0 0 0 
2.81802e-15 0 0 0 0 
3.86837e-15 0 0 0 0 
5.31023e-15 0 0 0 0 
7.28951e-15 0 0 0 0 
1.00065e-14 1.20987e+09 1.20987e+09 2.78765e-05 2.78765e-05 
1.37362e-14 0 0 0 0 
1.88561e-14 1.92615e+09 1.92615e+09 8.36295e-05 8.36295e-05 
2.58844e-14 0 0 0 0 
3.55323e-14 1.02217e+09 1.02217e+09 8.36295e-05 8.36295e-05 
4.87762e-14 0 0 0 0 
6.69565e-14 7.23253e+08 7.23253e+08 0.000111506 0.000111506 
9.19131e-14 7.90308e+08 7.90308e+08 0.000167259 0.000167259 
1.26172e-13 5.7572e+08 5.7572e+08 0.000167259 0.000167259 
1.732e-13 6.98997e+08 6.98997e+08 0.000278765 0.000278765 
2.37756e-13 6.11043e+08 6.11043e+08 0.000334518 0.000334518 
3.26375e-13 7.78977e+08 7.78977e+08 0.000585406 0.000585406 
4.48025e-13 2.432e+08 2.432e+08 0.000250888 0.000250888 
6.15017e-13 3.74015e+08 3.74015e+08 0.000529653 0.000529653 
8.44251e-13 1.43401e+08 1.43401e+08 0.000278765 0.000278765 
1.15893e-12 1.25357e+08 1.25357e+08 0.000334518 0.000334518 
1.5909e-12 8.37093e+07 8.37093e+07 0.000306641 0.000306641 
2.18387e-12 8.31548e+07 8.31548e+07 0.000418147 0.000418147 
2.99786e-12 4.8461e+07 4.8461e+07 0.000334518 0.000334518 
4.11525e-12 4.70702e+07 4.70702e+07 0.000446024 0.000446024 
5.64912e-12 3.42895e+07 3.42895e+07 0.000446024 0.000446024 
7.75472e-12 3.12239e+07 3.12239e+07 0.00055753 0.00055753 
1.06451e-11 1.70594e+07 1.70594e+07 0.000418147 0.000418147 
1.46129e-11 1.07704e+07 1.07704e+07 0.000362394 0.000362394 
2.00595e-11 1.26742e+07 1.26742e+07 0.000585406 0.000585406 
2.75363e-11 1.23105e+07 1.23105e+07 0.000780542 0.000780542 
3.77999e-11 6.08535e+06 6.08535e+06 0.000529653 0.000529653 
5.1889e-11 9.79933e+06 9.79933e+06 0.00117081 0.00117081 
7.12296e-11 4.41912e+06 4.41912e+06 0.000724789 0.000724789 
9.77789e-11 5.44791e+06 5.44791e+06 0.00122657 0.00122657 
1.34224e-10 4.14906e+06 4.14906e+06 0.00128232 0.00128232 
1.84253e-10 2.23402e+06 2.23402e+06 0.000947801 0.000947801 
2.5293e-10 2.53687e+06 2.53687e+06 0.00147745 0.00147745 
3.47204e-10 2.05726e+06 2.05726e+06 0.00164471 0.00164471 
4.76617e-10 2.2861e+06 2.2861e+06 0.00250888 0.00250888 
6.54266e-10 1.40631e+06 1.40631e+06 0.00211861 0.00211861 
8.98131e-10 1.24014e+06 1.24014e+06 0.00256464 0.00256464 
1.23289e-09 1.03107e+06 1.03107e+06 0.00292703 0.00292703 
1.69242e-09 879870 879870 0.00342881 0.00342881 
2.32324e-09 677441 677441 0.00362394 0.00362394 
3.18918e-09 561830 561830 0.00412572 0.00412572 
4.37788e-09 506069 506069 0.0051014 0.0051014 
6.00965e-09 348514 348514 0.00482263 0.00482263 
8.24962e-09 300845 300845 0.00571468 0.00571468 
1.13245e-08 206329 206329 0.00538016 0.00538016 
1.55455e-08 192360 192360 0.0068855 0.0068855 
2.13397e-08 138428 138428 0.00680187 0.00680187 
2.92936e-08 108694 108694 0.00733152 0.00733152 
4.02122e-08 78879.7 78879.7 0.00730364 0.00730364 
5.52005e-08 59874.5 59874.5 0.00761028 0.00761028 
7.57754e-08 45534.4 45534.4 0.0079448 0.0079448 
1.04019e-07 33170.7 33170.7 0.0079448 0.0079448 
1.4279e-07 27979.4 27979.4 0.00919924 0.00919924 
1.96012e-07 19517.6 19517.6 0.00880897 0.00880897 
2.69072e-07 14938 14938 0.009255 0.009255 
3.69362e-07 10292 10292 0.00875322 0.00875322 
5.07034e-07 7879.51 7879.51 0.00919924 0.00919924 
6.96021e-07 6331.43 6331.43 0.010147 0.010147 
9.55449e-07 4865.71 4865.71 0.0107046 0.0107046 
1.31157e-06 3369.17 3369.17 0.0101749 0.0101749 
1.80043e-06 2118.15 2118.15 0.0087811 0.0087811 
2.47151e-06 1665.48 1665.48 0.00947801 0.00947801 
3.39271e-06 1191.85 1191.85 0.00931075 0.00931075 
4.65727e-06 834.441 834.441 0.00894836 0.00894836 
6.39318e-06 590.827 590.827 0.00869747 0.00869747 
8.7761e-06 482.824 482.824 0.00975677 0.00975677 
1.20472e-05 342.681 342.681 0.00950589 0.00950589 
1.65376e-05 294.291 294.291 0.0112064 0.0112064 
2.27016e-05 190.386 190.386 0.00995191 0.00995191 
3.11631e-05 146.073 146.073 0.0104816 0.0104816 
4.27786e-05 108.108 108.108 0.0106488 0.0106488 
5.87234e-05 77.7236 77.7236 0.0105094 0.0105094 
8.06113e-05 66.6822 66.6822 0.0123772 0.0123772 
0.000110657 45.9506 45.9506 0.0117081 0.0117081 
0.000151903 39.1326 39.1326 0.0136874 0.0136874 
0.000208521 30.9456 30.9456 0.0148582 0.0148582 
0.000286243 23.093 23.093 0.0152206 0.0152206 
0.000392935 17.9319 17.9319 0.0162241 0.0162241 
0.000539393 13.3996 13.3996 0.0166423 0.0166423 
0.000740441 10.5298 10.5298 0.0179525 0.0179525 
0.00101642 8.15902 8.15902 0.0190954 0.0190954 
0.00139528 5.77879 5.77879 0.0185657 0.0185657 
0.00191534 4.39301 4.39301 0.0193742 0.0193742 
0.00262924 3.9968 3.9968 0.0241968 0.0241968 
0.00360923 2.80759 2.80759 0.0233326 0.0233326 
0.0049545 2.26762 2.26762 0.0258694 0.0258694 
0.00680118 1.9474 1.9474 0.0304969 0.0304969 
