ketton_desp_128_53-1-X/processor0	effPorosity= 0.112995 		K_x= 1.15339e-13 m^2 		FF_x= 44.2426 		DarcyVelocity= 4.50544e-07 m/s 		DelP= 1 Pa 		K: 1.15339e-13 m^2 			K=( 1.15339e-13  0  0 ) Pmax-Pmin: 1.00508 Umax= 0.000121827		 effPorosity= V_pore/(L_x*L_y*L_z)= 1.89574e-12/(0.000256*0.000256*0.000256)= 0.112995		 Re=rho*VDarcy*sqrt(K)/mu= 1000*4.50544e-07*sqrt(1.15339e-13 )/0.001)= 1.53012e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
6.63847e-12 5.17265e+06 5.17265e+06 7.90672e-05 7.90672e-05 
8.48814e-12 0 0 0 0 
1.08532e-11 1.58195e+06 1.58195e+06 3.95336e-05 3.95336e-05 
1.38772e-11 0 0 0 0 
1.77438e-11 0 0 0 0 
2.26877e-11 1.51352e+06 1.51352e+06 7.90672e-05 7.90672e-05 
2.90092e-11 3.55113e+06 3.55113e+06 0.000237201 0.000237201 
3.7092e-11 3.70306e+06 3.70306e+06 0.000316269 0.000316269 
4.74269e-11 3.98216e+06 3.98216e+06 0.000434869 0.000434869 
6.06414e-11 2.54814e+06 2.54814e+06 0.000355802 0.000355802 
7.75379e-11 2.43573e+06 2.43573e+06 0.000434869 0.000434869 
9.91422e-11 3.1172e+06 3.1172e+06 0.000711604 0.000711604 
1.26766e-10 2.7088e+06 2.7088e+06 0.000790672 0.000790672 
1.62087e-10 2.54222e+06 2.54222e+06 0.000948806 0.000948806 
2.07249e-10 2.73383e+06 2.73383e+06 0.00130461 0.00130461 
2.64995e-10 3.17475e+06 3.17475e+06 0.00193715 0.00193715 
3.3883e-10 2.07756e+06 2.07756e+06 0.00162088 0.00162088 
4.33238e-10 2.29854e+06 2.29854e+06 0.00229295 0.00229295 
5.53951e-10 2.6345e+06 2.6345e+06 0.00336035 0.00336035 
7.08297e-10 1.98769e+06 1.98769e+06 0.00324175 0.00324175 
9.0565e-10 2.08537e+06 2.08537e+06 0.00434869 0.00434869 
1.15799e-09 1.77921e+06 1.77921e+06 0.00474403 0.00474403 
1.48064e-09 1.6698e+06 1.6698e+06 0.00569284 0.00569284 
1.89319e-09 1.58706e+06 1.58706e+06 0.00691838 0.00691838 
2.42069e-09 1.38308e+06 1.38308e+06 0.00770905 0.00770905 
3.09516e-09 1.32576e+06 1.32576e+06 0.00944853 0.00944853 
3.95756e-09 1.03686e+06 1.03686e+06 0.00944853 0.00944853 
5.06026e-09 987349 987349 0.0115043 0.0115043 
6.47019e-09 947330 947330 0.0141135 0.0141135 
8.27298e-09 873717 873717 0.0166436 0.0166436 
1.05781e-08 745001 745001 0.0181459 0.0181459 
1.35254e-08 488720 488720 0.0152204 0.0152204 
1.7294e-08 393142 393142 0.0156553 0.0156553 
2.21126e-08 294272 294272 0.0149832 0.0149832 
2.82738e-08 223467 223467 0.0145484 0.0145484 
3.61518e-08 172871 172871 0.0143902 0.0143902 
4.62247e-08 154143 154143 0.0164064 0.0164064 
5.91043e-08 120553 120553 0.0164064 0.0164064 
7.55724e-08 75653.9 75653.9 0.0131647 0.0131647 
9.66291e-08 57924.2 57924.2 0.0128879 0.0128879 
1.23553e-07 49609.6 49609.6 0.0141135 0.0141135 
1.57978e-07 33908.4 33908.4 0.0123345 0.0123345 
2.01996e-07 27369.3 27369.3 0.0127298 0.0127298 
2.58277e-07 19942.8 19942.8 0.0118601 0.0118601 
3.30241e-07 15129.1 15129.1 0.0115043 0.0115043 
4.22256e-07 10978.4 10978.4 0.0106741 0.0106741 
5.39909e-07 7918.25 7918.25 0.00984386 0.00984386 
6.90343e-07 5471.52 5471.52 0.00869739 0.00869739 
8.82693e-07 3754.03 3754.03 0.00762998 0.00762998 
1.12864e-06 2996.83 2996.83 0.00778811 0.00778811 
1.44311e-06 2212.91 2212.91 0.00735325 0.00735325 
1.8452e-06 1749.3 1749.3 0.00743231 0.00743231 
2.35933e-06 1295.34 1295.34 0.00703698 0.00703698 
3.0167e-06 1047.21 1047.21 0.00727418 0.00727418 
3.85725e-06 761.148 761.148 0.00676024 0.00676024 
4.93199e-06 591.803 591.803 0.00672071 0.00672071 
6.30618e-06 498.236 498.236 0.00723464 0.00723464 
8.06327e-06 396.052 396.052 0.00735325 0.00735325 
1.03099e-05 283.102 283.102 0.00672071 0.00672071 
1.31826e-05 204.479 204.479 0.00620677 0.00620677 
1.68556e-05 168.07 168.07 0.00652304 0.00652304 
2.15521e-05 138.615 138.615 0.00687884 0.00687884 
2.75572e-05 122.739 122.739 0.00778811 0.00778811 
3.52354e-05 100.378 100.378 0.00814392 0.00814392 
4.5053e-05 72.7881 72.7881 0.00755091 0.00755091 
5.76061e-05 58.4169 58.4169 0.00774858 0.00774858 
7.36568e-05 44.5216 44.5216 0.00755091 0.00755091 
9.41798e-05 34.0906 34.0906 0.00739278 0.00739278 
0.000120421 30.3688 30.3688 0.00842065 0.00842065 
0.000153974 22.19 22.19 0.00786718 0.00786718 
0.000196875 19.7963 19.7963 0.00897412 0.00897412 
0.000251731 13.8456 13.8456 0.00802532 0.00802532 
0.00032187 13.2822 13.2822 0.00984386 0.00984386 
0.000411553 11.097 11.097 0.0105159 0.0105159 
0.000526223 8.87461 8.87461 0.0107531 0.0107531 
0.000672844 8.77797 8.77797 0.0135996 0.0135996 
0.000860318 7.24432 7.24432 0.0143507 0.0143507 
0.00110003 5.61887 5.61887 0.0142321 0.0142321 
0.00140653 4.65079 4.65079 0.0150623 0.0150623 
0.00179843 4.23877 4.23877 0.0175529 0.0175529 
0.00229952 3.50922 3.50922 0.0185808 0.0185808 
0.00294024 3.05401 3.05401 0.0206761 0.0206761 
0.00375947 2.61228 2.61228 0.0226132 0.0226132 
0.00480697 2.20733 2.20733 0.0244318 0.0244318 
0.00614633 1.89114 1.89114 0.0267642 0.0267642 
0.00785888 1.56861 1.56861 0.0283851 0.0283851 
0.0100486 1.34297 1.34297 0.0310734 0.0310734 
0.0128484 1.14921 1.14921 0.0339989 0.0339989 
0.0164284 0.942676 0.942676 0.0356593 0.0356593 
0.0210058 0.803461 0.803461 0.0388615 0.0388615 
0.0268586 0.691023 0.691023 0.0427358 0.0427358 
0.0343422 0.600933 0.600933 0.0475194 0.0475194 
0.043911 0.525505 0.525505 0.0531331 0.0531331 
0.0561459 0.460835 0.460835 0.0595771 0.0595771 
0.0717897 0.382656 0.382656 0.0632537 0.0632537 
0.0917925 0.315543 0.315543 0.0666931 0.0666931 
