ketton_desp_128_63-1-Z/processor0	effPorosity= 0.124326 		K_z= 7.77345e-14 m^2 		FF_z= 52.9051 		DarcyVelocity= 3.36335e-07 m/s 		DelP= 1.10764 Pa 		K: 7.77345e-14 m^2 			K=( 0  0  7.77345e-14 ) Pmax-Pmin: 1.00546 Umax= 0.000139627		 effPorosity= V_pore/(L_x*L_y*L_z)= 2.08584e-12/(0.000256*0.000256*0.000256)= 0.124326		 Re=rho*VDarcy*sqrt(K)/mu= 1000*3.36335e-07*sqrt(7.77345e-14 )/0.001)= 9.37732e-08


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.40165e-14 9.19878e+08 9.19878e+08 2.96882e-05 2.96882e-05 
1.88724e-14 6.8319e+08 6.8319e+08 2.96882e-05 2.96882e-05 
2.54107e-14 5.07403e+08 5.07403e+08 2.96882e-05 2.96882e-05 
3.42141e-14 3.76846e+08 3.76846e+08 2.96882e-05 2.96882e-05 
4.60674e-14 2.79882e+08 2.79882e+08 2.96882e-05 2.96882e-05 
6.20272e-14 2.07867e+08 2.07867e+08 2.96882e-05 2.96882e-05 
8.35162e-14 1.54382e+08 1.54382e+08 2.96882e-05 2.96882e-05 
1.1245e-13 2.29319e+08 2.29319e+08 5.93765e-05 5.93765e-05 
1.51408e-13 2.55471e+08 2.55471e+08 8.90647e-05 8.90647e-05 
2.03862e-13 3.16229e+08 3.16229e+08 0.000148441 0.000148441 
2.74489e-13 9.39449e+07 9.39449e+07 5.93765e-05 5.93765e-05 
3.69585e-13 0 0 0 0 
4.97626e-13 1.0364e+08 1.0364e+08 0.000118753 0.000118753 
6.70026e-13 3.84864e+07 3.84864e+07 5.93765e-05 5.93765e-05 
9.02154e-13 5.71674e+07 5.71674e+07 0.000118753 0.000118753 
1.2147e-12 1.06145e+07 1.06145e+07 2.96882e-05 2.96882e-05 
1.63553e-12 2.36501e+07 2.36501e+07 8.90647e-05 8.90647e-05 
2.20215e-12 1.75648e+07 1.75648e+07 8.90647e-05 8.90647e-05 
2.96507e-12 0 0 0 0 
3.99231e-12 9.68871e+06 9.68871e+06 8.90647e-05 8.90647e-05 
5.37542e-12 2.39859e+06 2.39859e+06 2.96882e-05 2.96882e-05 
7.23771e-12 1.78142e+06 1.78142e+06 2.96882e-05 2.96882e-05 
9.74518e-12 2.64612e+06 2.64612e+06 5.93765e-05 5.93765e-05 
1.31214e-11 2.94789e+06 2.94789e+06 8.90647e-05 8.90647e-05 
1.76672e-11 3.64898e+06 3.64898e+06 0.000148441 0.000148441 
2.37879e-11 3.2521e+06 3.2521e+06 0.000178129 0.000178129 
3.20291e-11 1.20766e+06 1.20766e+06 8.90647e-05 8.90647e-05 
