beadpack_128_0-1-Z/processor0	effPorosity= 0.373826 		K_z= 6.63572e-12 m^2 		FF_z= 4.33833 		DarcyVelocity= 2.56533e-05 m/s 		DelP= 0.98968 Pa 		K: 6.63572e-12 m^2 			K=( 0  0  6.63572e-12 ) Pmax-Pmin: 1.03856 Umax= 0.000494166		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.27175e-12/(0.000256*0.000256*0.000256)= 0.373826		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.56533e-05*sqrt(6.63572e-12 )/0.001)= 6.60827e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
2.03479e-08 386.708 386.708 1.81183e-05 1.81183e-05 
2.39288e-08 0 0 0 0 
2.81399e-08 0 0 0 0 
3.30921e-08 0 0 0 0 
3.89158e-08 0 0 0 0 
4.57644e-08 0 0 0 0 
5.38182e-08 0 0 0 0 
6.32894e-08 0 0 0 0 
7.44273e-08 0 0 0 0 
8.75254e-08 0 0 0 0 
1.02929e-07 0 0 0 0 
1.21042e-07 65.0078 65.0078 1.81183e-05 1.81183e-05 
1.42344e-07 0 0 0 0 
1.67394e-07 94.0139 94.0139 3.62367e-05 3.62367e-05 
1.96853e-07 79.9448 79.9448 3.62367e-05 3.62367e-05 
2.31496e-07 0 0 0 0 
2.72236e-07 0 0 0 0 
3.20145e-07 0 0 0 0 
3.76486e-07 41.8007 41.8007 3.62367e-05 3.62367e-05 
4.42742e-07 17.7726 17.7726 1.81183e-05 1.81183e-05 
5.20658e-07 15.113 15.113 1.81183e-05 1.81183e-05 
6.12285e-07 12.8513 12.8513 1.81183e-05 1.81183e-05 
7.20038e-07 0 0 0 0 
8.46754e-07 9.29277 9.29277 1.81183e-05 1.81183e-05 
9.9577e-07 7.90212 7.90212 1.81183e-05 1.81183e-05 
1.17101e-06 6.71958 6.71958 1.81183e-05 1.81183e-05 
1.37709e-06 34.284 34.284 0.00010871 0.00010871 
1.61944e-06 9.71782 9.71782 3.62367e-05 3.62367e-05 
1.90443e-06 4.13178 4.13178 1.81183e-05 1.81183e-05 
2.23958e-06 3.51346 3.51346 1.81183e-05 1.81183e-05 
2.63371e-06 8.96304 8.96304 5.4355e-05 5.4355e-05 
3.09721e-06 10.1623 10.1623 7.24733e-05 7.24733e-05 
3.64227e-06 2.16038 2.16038 1.81183e-05 1.81183e-05 
4.28325e-06 3.67417 3.67417 3.62367e-05 3.62367e-05 
5.03704e-06 6.24866 6.24866 7.24733e-05 7.24733e-05 
5.92348e-06 1.32839 1.32839 1.81183e-05 1.81183e-05 
6.96592e-06 4.51839 4.51839 7.24733e-05 7.24733e-05 
8.19182e-06 4.80278 4.80278 9.05917e-05 9.05917e-05 
9.63345e-06 4.90086 4.90086 0.00010871 0.00010871 
1.13288e-05 2.08372 2.08372 5.4355e-05 5.4355e-05 
1.33225e-05 4.13443 4.13443 0.000126828 0.000126828 
1.5667e-05 2.00898 2.00898 7.24733e-05 7.24733e-05 
1.84242e-05 4.27085 4.27085 0.000181183 0.000181183 
2.16666e-05 2.17903 2.17903 0.00010871 0.00010871 
2.54796e-05 3.39706 3.39706 0.000199302 0.000199302 
2.99636e-05 2.36348 2.36348 0.000163065 0.000163065 
3.52367e-05 2.00979 2.00979 0.000163065 0.000163065 
4.14378e-05 1.13935 1.13935 0.00010871 0.00010871 
4.87302e-05 2.26064 2.26064 0.000253657 0.000253657 
5.7306e-05 0.823861 0.823861 0.00010871 0.00010871 
6.7391e-05 0.817333 0.817333 0.000126828 0.000126828 
7.92507e-05 1.19146 1.19146 0.00021742 0.00021742 
9.31977e-05 0.844302 0.844302 0.000181183 0.000181183 
0.000109599 0.861543 0.861543 0.00021742 0.00021742 
0.000128887 0.671563 0.671563 0.000199302 0.000199302 
0.000151569 0.571065 0.571065 0.000199302 0.000199302 
0.000178243 0.971211 0.971211 0.000398603 0.000398603 
0.000209611 0.825871 0.825871 0.000398603 0.000398603 
0.000246499 0.798046 0.798046 0.000452958 0.000452958 
0.000289879 0.705764 0.705764 0.000471077 0.000471077 
0.000340893 0.600147 0.600147 0.000471077 0.000471077 
0.000400885 0.628106 0.628106 0.000579787 0.000579787 
0.000471435 0.550801 0.550801 0.000597905 0.000597905 
0.0005544 0.667079 0.667079 0.000851562 0.000851562 
0.000651966 0.615528 0.615528 0.000924035 0.000924035 
0.000766702 0.441311 0.441311 0.000779088 0.000779088 
0.000901629 0.445087 0.445087 0.000924035 0.000924035 
0.0010603 0.497219 0.497219 0.00121393 0.00121393 
0.0012469 0.561644 0.561644 0.00161253 0.00161253 
0.00146633 0.466862 0.466862 0.0015763 0.0015763 
0.00172439 0.574961 0.574961 0.00228291 0.00228291 
0.00202785 0.469517 0.469517 0.00219232 0.00219232 
0.00238472 0.395955 0.395955 0.0021742 0.0021742 
0.0028044 0.347924 0.347924 0.00224667 0.00224667 
0.00329793 0.410383 0.410383 0.00311635 0.00311635 
0.00387831 0.326652 0.326652 0.00291705 0.00291705 
0.00456084 0.372659 0.372659 0.00391356 0.00391356 
0.00536347 0.362371 0.362371 0.00447523 0.00447523 
0.00630736 0.316875 0.316875 0.00460206 0.00460206 
0.00741736 0.305524 0.305524 0.00521808 0.00521808 
0.0087227 0.320243 0.320243 0.00643201 0.00643201 
0.0102578 0.313742 0.313742 0.0074104 0.0074104 
0.012063 0.317018 0.317018 0.00880551 0.00880551 
0.0141859 0.286772 0.286772 0.00936718 0.00936718 
0.0166824 0.284421 0.284421 0.0109254 0.0109254 
0.0196182 0.277154 0.277154 0.0125198 0.0125198 
0.0230707 0.274219 0.274219 0.0145671 0.0145671 
0.0271308 0.282777 0.282777 0.0176654 0.0176654 
0.0319054 0.278934 0.278934 0.0204918 0.0204918 
0.0375203 0.284378 0.284378 0.0245685 0.0245685 
0.0441233 0.27731 0.27731 0.028174 0.028174 
