beadpack_128_8-1-Y/processor0	effPorosity= 0.377549 		K_y= 6.08248e-12 m^2 		FF_y= 4.35572 		DarcyVelocity= 2.37597e-05 m/s 		DelP= 1 Pa 		K: 6.08248e-12 m^2 			K=( 0  6.08248e-12  0 ) Pmax-Pmin: 1.03251 Umax= 0.000510874		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.33422e-12/(0.000256*0.000256*0.000256)= 0.377549		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.37597e-05*sqrt(6.08248e-12 )/0.001)= 5.85978e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
8.04322e-07 11.707 11.707 2.16816e-05 2.16816e-05 
9.19774e-07 0 0 0 0 
1.0518e-06 0 0 0 0 
1.20277e-06 0 0 0 0 
1.37542e-06 0 0 0 0 
1.57285e-06 0 0 0 0 
1.79861e-06 0 0 0 0 
2.05679e-06 4.57811 4.57811 2.16816e-05 2.16816e-05 
2.35202e-06 4.00345 4.00345 2.16816e-05 2.16816e-05 
2.68962e-06 0 0 0 0 
3.07569e-06 3.06149 3.06149 2.16816e-05 2.16816e-05 
3.51718e-06 0 0 0 0 
4.02203e-06 4.6823 4.6823 4.33631e-05 4.33631e-05 
4.59935e-06 2.04728 2.04728 2.16816e-05 2.16816e-05 
5.25955e-06 1.7903 1.7903 2.16816e-05 2.16816e-05 
6.0145e-06 1.56558 1.56558 2.16816e-05 2.16816e-05 
6.87782e-06 6.84533 6.84533 0.000108408 0.000108408 
7.86506e-06 4.78887 4.78887 8.67263e-05 8.67263e-05 
8.99401e-06 3.14082 3.14082 6.50447e-05 6.50447e-05 
1.0285e-05 3.6621 3.6621 8.67263e-05 8.67263e-05 
1.17613e-05 1.60121 1.60121 4.33631e-05 4.33631e-05 
1.34495e-05 4.20067 4.20067 0.000130089 0.000130089 
1.53801e-05 1.22446 1.22446 4.33631e-05 4.33631e-05 
1.75877e-05 2.14153 2.14153 8.67263e-05 8.67263e-05 
2.01123e-05 2.3409 2.3409 0.000108408 0.000108408 
2.29992e-05 0.818827 0.818827 4.33631e-05 4.33631e-05 
2.63005e-05 1.07407 1.07407 6.50447e-05 6.50447e-05 
3.00757e-05 1.25233 1.25233 8.67263e-05 8.67263e-05 
3.43927e-05 1.64271 1.64271 0.000130089 0.000130089 
3.93295e-05 1.43651 1.43651 0.000130089 0.000130089 
4.49748e-05 0.628098 0.628098 6.50447e-05 6.50447e-05 
5.14305e-05 0.366171 0.366171 4.33631e-05 4.33631e-05 
5.88128e-05 0.160104 0.160104 2.16816e-05 2.16816e-05 
6.72548e-05 0.840046 0.840046 0.000130089 0.000130089 
7.69085e-05 0.857035 0.857035 0.000151771 0.000151771 
8.7948e-05 0.856523 0.856523 0.000173453 0.000173453 
0.000100572 0.936263 0.936263 0.000216816 0.000216816 
0.000115008 0.573119 0.573119 0.000151771 0.000151771 
0.000131516 1.00236 1.00236 0.000303542 0.000303542 
0.000150394 0.43827 0.43827 0.000151771 0.000151771 
0.000171982 0.821266 0.821266 0.000325224 0.000325224 
0.000196668 0.478786 0.478786 0.000216816 0.000216816 
0.000224898 0.711769 0.711769 0.000368587 0.000368587 
0.00025718 0.512586 0.512586 0.000303542 0.000303542 
0.000294095 0.38421 0.38421 0.000260179 0.000260179 
0.000336309 0.503974 0.503974 0.000390268 0.000390268 
0.000384583 0.41623 0.41623 0.000368587 0.000368587 
0.000439786 0.620914 0.620914 0.000628766 0.000628766 
