beadpack_128_12-1-Y/processor0	effPorosity= 0.360595 		K_y= 5.76747e-12 m^2 		FF_y= 4.62713 		DarcyVelocity= 2.25292e-05 m/s 		DelP= 1 Pa 		K: 5.76747e-12 m^2 			K=( 0  5.76747e-12  0 ) Pmax-Pmin: 1.02978 Umax= 0.000577102		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.04978e-12/(0.000256*0.000256*0.000256)= 0.360595		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.25292e-05*sqrt(5.76747e-12 )/0.001)= 5.41051e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
8.69844e-09 888.988 888.988 1.78055e-05 1.78055e-05 
1.03207e-08 0 0 0 0 
1.22455e-08 0 0 0 0 
1.45292e-08 1064.45 1064.45 3.56109e-05 3.56109e-05 
1.72389e-08 448.567 448.567 1.78055e-05 1.78055e-05 
2.0454e-08 378.059 378.059 1.78055e-05 1.78055e-05 
2.42686e-08 0 0 0 0 
2.87947e-08 0 0 0 0 
3.41648e-08 0 0 0 0 
4.05365e-08 0 0 0 0 
4.80965e-08 321.554 321.554 3.56109e-05 3.56109e-05 
5.70664e-08 0 0 0 0 
6.77092e-08 114.206 114.206 1.78055e-05 1.78055e-05 
8.03369e-08 0 0 0 0 
9.53196e-08 0 0 0 0 
1.13097e-07 205.121 205.121 5.34164e-05 5.34164e-05 
1.34189e-07 115.253 115.253 3.56109e-05 3.56109e-05 
1.59215e-07 0 0 0 0 
1.88908e-07 81.8685 81.8685 3.56109e-05 3.56109e-05 
2.24139e-07 69.0001 69.0001 3.56109e-05 3.56109e-05 
2.65941e-07 29.0772 29.0772 1.78055e-05 1.78055e-05 
3.15539e-07 24.5067 24.5067 1.78055e-05 1.78055e-05 
3.74386e-07 20.6547 20.6547 1.78055e-05 1.78055e-05 
4.44208e-07 34.8162 34.8162 3.56109e-05 3.56109e-05 
5.27053e-07 58.6872 58.6872 7.12218e-05 7.12218e-05 
6.25347e-07 0 0 0 0 
7.41973e-07 20.8439 20.8439 3.56109e-05 3.56109e-05 
8.8035e-07 17.5676 17.5676 3.56109e-05 3.56109e-05 
1.04453e-06 22.2094 22.2094 5.34164e-05 5.34164e-05 
1.23934e-06 37.4368 37.4368 0.000106833 0.000106833 
1.47047e-06 10.5175 10.5175 3.56109e-05 3.56109e-05 
1.74471e-06 22.1607 22.1607 8.90273e-05 8.90273e-05 
2.0701e-06 0 0 0 0 
2.45617e-06 9.44496 9.44496 5.34164e-05 5.34164e-05 
2.91424e-06 7.96037 7.96037 5.34164e-05 5.34164e-05 
3.45774e-06 8.9455 8.9455 7.12218e-05 7.12218e-05 
4.10261e-06 9.42426 9.42426 8.90273e-05 8.90273e-05 
4.86774e-06 7.94292 7.94292 8.90273e-05 8.90273e-05 
5.77556e-06 2.67777 2.67777 3.56109e-05 3.56109e-05 
6.8527e-06 4.51373 4.51373 7.12218e-05 7.12218e-05 
8.13072e-06 5.70637 5.70637 0.000106833 0.000106833 
9.64708e-06 5.61099 5.61099 0.000124638 0.000124638 
1.14462e-05 4.05346 4.05346 0.000106833 0.000106833 
1.3581e-05 6.26325 6.26325 0.00019586 0.00019586 
1.61138e-05 3.83911 3.83911 0.000142444 0.000142444 
1.9119e-05 6.06686 6.06686 0.000267082 0.000267082 
2.26846e-05 3.74972 3.74972 0.00019586 0.00019586 
2.69153e-05 4.02223 4.02223 0.000249276 0.000249276 
3.19349e-05 2.90571 2.90571 0.000213666 0.000213666 
3.78908e-05 4.89796 4.89796 0.000427331 0.000427331 
4.49573e-05 2.23604 2.23604 0.000231471 0.000231471 
5.33418e-05 2.89934 2.89934 0.000356109 0.000356109 
6.329e-05 1.83271 1.83271 0.000267082 0.000267082 
7.50935e-05 1.85357 1.85357 0.000320498 0.000320498 
8.90983e-05 1.82258 1.82258 0.000373915 0.000373915 
0.000105715 2.12129 2.12129 0.000516358 0.000516358 
0.000125431 1.54125 1.54125 0.000445136 0.000445136 
0.000148823 1.97447 1.97447 0.000676607 0.000676607 
0.000176579 1.44515 1.44515 0.00058758 0.00058758 
0.00020951 1.58709 1.58709 0.000765635 0.000765635 
0.000248584 1.77313 1.77313 0.00101491 0.00101491 
0.000294944 1.54686 1.54686 0.00105052 0.00105052 
