beadpack_128_2-1-X/processor0	effPorosity= 0.375675 		K_x= 6.77195e-12 m^2 		FF_x= 4.26618 		DarcyVelocity= 2.64529e-05 m/s 		DelP= 1 Pa 		K: 6.77195e-12 m^2 			K=( 6.77195e-12  0  0 ) Pmax-Pmin: 1.03684 Umax= 0.000647039		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.30278e-12/(0.000256*0.000256*0.000256)= 0.375675		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.64529e-05*sqrt(6.77195e-12 )/0.001)= 6.88383e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
8.90827e-11 68973.8 68973.8 1.41479e-05 1.41479e-05 
1.09524e-10 0 0 0 0 
1.34655e-10 0 0 0 0 
1.65553e-10 0 0 0 0 
2.03542e-10 0 0 0 0 
2.50247e-10 0 0 0 0 
3.07669e-10 0 0 0 0 
3.78267e-10 0 0 0 0 
4.65065e-10 13211.9 13211.9 1.41479e-05 1.41479e-05 
5.71779e-10 0 0 0 0 
7.02981e-10 0 0 0 0 
8.64288e-10 0 0 0 0 
1.06261e-09 0 0 0 0 
1.30644e-09 0 0 0 0 
1.60621e-09 7650.75 7650.75 2.82959e-05 2.82959e-05 
1.97478e-09 0 0 0 0 
2.42791e-09 0 0 0 0 
2.98503e-09 2058.4 2058.4 1.41479e-05 1.41479e-05 
3.66998e-09 0 0 0 0 
4.5121e-09 0 0 0 0 
5.54745e-09 2215.2 2215.2 2.82959e-05 2.82959e-05 
6.82038e-09 900.884 900.884 1.41479e-05 1.41479e-05 
8.38539e-09 1465.49 1465.49 2.82959e-05 2.82959e-05 
1.03095e-08 0 0 0 0 
1.26752e-08 484.757 484.757 1.41479e-05 1.41479e-05 
1.55836e-08 788.567 788.567 2.82959e-05 2.82959e-05 
1.91595e-08 641.392 641.392 2.82959e-05 2.82959e-05 
2.35558e-08 0 0 0 0 
2.8961e-08 0 0 0 0 
3.56064e-08 0 0 0 0 
4.37768e-08 140.357 140.357 1.41479e-05 1.41479e-05 
5.38218e-08 0 0 0 0 
6.61719e-08 0 0 0 0 
8.13558e-08 151.049 151.049 2.82959e-05 2.82959e-05 
1.00024e-07 184.287 184.287 4.24438e-05 4.24438e-05 
1.22975e-07 0 0 0 0 
1.51194e-07 0 0 0 0 
1.85887e-07 33.0544 33.0544 1.41479e-05 1.41479e-05 
2.28541e-07 26.8852 26.8852 1.41479e-05 1.41479e-05 
2.80982e-07 43.735 43.735 2.82959e-05 2.82959e-05 
3.45457e-07 53.3587 53.3587 4.24438e-05 4.24438e-05 
4.24726e-07 14.4667 14.4667 1.41479e-05 1.41479e-05 
5.22184e-07 23.5333 23.5333 2.82959e-05 2.82959e-05 
6.42005e-07 0 0 0 0 
7.89321e-07 7.78437 7.78437 1.41479e-05 1.41479e-05 
9.7044e-07 12.6631 12.6631 2.82959e-05 2.82959e-05 
1.19312e-06 10.2997 10.2997 2.82959e-05 2.82959e-05 
1.46689e-06 8.37739 8.37739 2.82959e-05 2.82959e-05 
1.80349e-06 10.2208 10.2208 4.24438e-05 4.24438e-05 
2.21732e-06 2.77108 2.77108 1.41479e-05 1.41479e-05 
2.72611e-06 6.76168 6.76168 4.24438e-05 4.24438e-05 
3.35165e-06 5.49971 5.49971 4.24438e-05 4.24438e-05 
4.12073e-06 4.47327 4.47327 4.24438e-05 4.24438e-05 
5.06628e-06 6.06399 6.06399 7.07397e-05 7.07397e-05 
6.22879e-06 6.90512 6.90512 9.90355e-05 9.90355e-05 
7.65806e-06 4.0117 4.0117 7.07397e-05 7.07397e-05 
9.41529e-06 4.56816 4.56816 9.90355e-05 9.90355e-05 
1.15757e-05 2.65398 2.65398 7.07397e-05 7.07397e-05 
1.42319e-05 2.15866 2.15866 7.07397e-05 7.07397e-05 
1.74976e-05 4.56501 4.56501 0.000183923 0.000183923 
2.15126e-05 2.85617 2.85617 0.000141479 0.000141479 
2.6449e-05 3.94927 3.94927 0.000240515 0.000240515 
3.2518e-05 3.40115 3.40115 0.000254663 0.000254663 
3.99796e-05 1.38319 1.38319 0.000127331 0.000127331 
4.91534e-05 3.00009 3.00009 0.00033955 0.00033955 
6.04323e-05 2.13515 2.13515 0.000297107 0.000297107 
7.42992e-05 1.65395 1.65395 0.000282959 0.000282959 
9.1348e-05 1.21074 1.21074 0.000254663 0.000254663 
0.000112309 1.25832 1.25832 0.000325402 0.000325402 
0.000138079 1.20147 1.20147 0.000381994 0.000381994 
0.000169763 1.66491 1.66491 0.000650805 0.000650805 
0.000208718 1.2953 1.2953 0.000622509 0.000622509 
0.00025661 1.10144 1.10144 0.000650805 0.000650805 
0.000315493 0.837446 0.837446 0.000608361 0.000608361 
0.000387886 1.18805 1.18805 0.00106109 0.00106109 
0.000476891 0.979201 0.979201 0.00107524 0.00107524 
0.000586319 0.901243 0.901243 0.00121672 0.00121672 
0.000720857 0.758609 0.758609 0.00125917 0.00125917 
0.000886266 0.644757 0.644757 0.00131576 0.00131576 
0.00108963 0.530061 0.530061 0.00132991 0.00132991 
0.00133966 0.564142 0.564142 0.0017402 0.0017402 
0.00164706 0.466314 0.466314 0.00176849 0.00176849 
0.002025 0.455139 0.455139 0.00212219 0.00212219 
0.00248966 0.441765 0.441765 0.00253248 0.00253248 
0.00306094 0.397455 0.397455 0.00280129 0.00280129 
0.0037633 0.383686 0.383686 0.00332476 0.00332476 
0.00462684 0.361212 0.361212 0.00384824 0.00384824 
0.00568852 0.31972 0.31972 0.00418779 0.00418779 
0.00699382 0.29519 0.29519 0.00475371 0.00475371 
0.00859863 0.289403 0.289403 0.00572991 0.00572991 
0.0105717 0.27375 0.27375 0.00666368 0.00666368 
0.0129975 0.259532 0.259532 0.00776722 0.00776722 
0.0159799 0.273384 0.273384 0.0100592 0.0100592 
0.0196467 0.270836 0.270836 0.0122521 0.0122521 
0.0241548 0.262769 0.262769 0.0146148 0.0146148 
0.0296975 0.247037 0.247037 0.0168926 0.0168926 
0.0365119 0.257475 0.257475 0.0216463 0.0216463 
0.04489 0.262665 0.262665 0.0271499 0.0271499 
0.0551905 0.253833 0.253833 0.0322573 0.0322573 
0.0678546 0.253546 0.253546 0.0396142 0.0396142 
0.0834246 0.273174 0.273174 0.0524747 0.0524747 
0.102567 0.265502 0.265502 0.0627036 0.0627036 
0.126103 0.272227 0.272227 0.0790445 0.0790445 
0.155038 0.276547 0.276547 0.0987243 0.0987243 
0.190614 0.278926 0.278926 0.122422 0.122422 
0.234352 0.273433 0.273433 0.147549 0.147549 
0.288127 0.273858 0.273858 0.181688 0.181688 
0.354242 0.263837 0.263837 0.215204 0.215204 
0.435526 0.253971 0.253971 0.254691 0.254691 
0.535463 0.244793 0.244793 0.301818 0.301818 
0.658331 0.225771 0.225771 0.342238 0.342238 
0.809393 0.206735 0.206735 0.385291 0.385291 
0.995118 0.188181 0.188181 0.431187 0.431187 
1.22346 0.174137 0.174137 0.490565 0.490565 
1.5042 0.16229 0.16229 0.562097 0.562097 
1.84935 0.150477 0.150477 0.640774 0.640774 
2.27371 0.13578 0.13578 0.710863 0.710863 
2.79544 0.121925 0.121925 0.7848 0.7848 
3.43688 0.110011 0.110011 0.870593 0.870593 
4.22551 0.0942148 0.0942148 0.916673 0.916673 
5.19511 0.0700302 0.0700302 0.837713 0.837713 
6.38719 0.0497317 0.0497317 0.731406 0.731406 
7.8528 0.0371582 0.0371582 0.671885 0.671885 
9.65472 0.0219969 0.0219969 0.489009 0.489009 
11.8701 0.010862 0.010862 0.29688 0.29688 
14.5938 0.00408857 0.00408857 0.137391 0.137391 
17.9426 0.00158724 0.00158724 0.0655757 0.0655757 
22.0597 0.000582692 0.000582692 0.0295975 0.0295975 




x=U_x/U_D 	 PDF 	 dV/Vdx
-0.307858 0.00106716 0.00106716 
-0.113985 0.00707073 0.00707073 
0.0798881 0.276446 0.276446 
0.273761 0.429855 0.429855 
0.467634 0.355285 0.355285 
0.661508 0.29189 0.29189 
0.855381 0.243482 0.243482 
1.04925 0.214865 0.214865 
1.24313 0.199663 0.199663 
1.437 0.187957 0.187957 
1.63087 0.175374 0.175374 
1.82475 0.167092 0.167092 
2.01862 0.156054 0.156054 
2.21249 0.148165 0.148165 
2.40637 0.140295 0.140295 
2.60024 0.13367 0.13367 
2.79411 0.126409 0.126409 
2.98798 0.116805 0.116805 
3.18186 0.112961 0.112961 
3.37573 0.105053 0.105053 
3.5696 0.10047 0.10047 
