[0/1000][43/167] Loss_D: 1.1553 Loss_G: 14.0089 D(x): 0.9028 D(G(z)): 0.4550 / 0.0000
[0/1000][44/167] Loss_D: 0.7013 Loss_G: 10.9158 D(x): 0.7163 D(G(z)): 0.0690 / 0.0000
[0/1000][45/167] Loss_D: 2.1952 Loss_G: 22.9854 D(x): 0.7555 D(G(z)): 0.7567 / 0.0000
[0/1000][46/167] Loss_D: 2.2470 Loss_G: 20.5107 D(x): 0.1748 D(G(z)): 0.0000 / 0.0000
[0/1000][47/167] Loss_D: 0.6336 Loss_G: 11.1201 D(x): 0.6642 D(G(z)): 0.0002 / 0.0000
[0/1000][48/167] Loss_D: 4.9297 Loss_G: 24.5831 D(x): 0.9783 D(G(z)): 0.9818 / 0.0000
[0/1000][49/167] Loss_D: 0.8687 Loss_G: 25.4418 D(x): 0.4971 D(G(z)): 0.0000 / 0.0000
[0/1000][50/167] Loss_D: 0.8957 Loss_G: 19.6857 D(x): 0.5183 D(G(z)): 0.0000 / 0.0000
[0/1000][51/167] Loss_D: 0.4376 Loss_G: 9.5436 D(x): 0.8937 D(G(z)): 0.0004 / 0.0001
[0/1000][52/167] Loss_D: 6.1754 Loss_G: 22.7453 D(x): 0.9800 D(G(z)): 0.9938 / 0.0000
[0/1000][53/167] Loss_D: 1.0941 Loss_G: 23.0056 D(x): 0.4321 D(G(z)): 0.0000 / 0.0000
[0/1000][54/167] Loss_D: 0.7050 Loss_G: 16.8431 D(x): 0.6136 D(G(z)): 0.0000 / 0.0000
[0/1000][55/167] Loss_D: 0.4731 Loss_G: 6.9940 D(x): 0.8889 D(G(z)): 0.0332 / 0.0014
[0/1000][56/167] Loss_D: 10.3126 Loss_G: 20.1100 D(x): 0.9669 D(G(z)): 0.9999 / 0.0000
[0/1000][57/167] Loss_D: 0.8041 Loss_G: 20.8947 D(x): 0.5588 D(G(z)): 0.0001 / 0.0000
[0/1000][58/167] Loss_D: 0.7875 Loss_G: 15.5154 D(x): 0.5938 D(G(z)): 0.0000 / 0.0000
[0/1000][59/167] Loss_D: 0.5459 Loss_G: 7.5086 D(x): 0.8624 D(G(z)): 0.0964 / 0.0008
[0/1000][60/167] Loss_D: 9.2778 Loss_G: 22.5065 D(x): 0.9371 D(G(z)): 0.9998 / 0.0000
[0/1000][61/167] Loss_D: 0.9580 Loss_G: 24.5926 D(x): 0.5056 D(G(z)): 0.0000 / 0.0000
[0/1000][62/167] Loss_D: 0.6838 Loss_G: 20.7320 D(x): 0.6473 D(G(z)): 0.0000 / 0.0000
[0/1000][63/167] Loss_D: 0.4897 Loss_G: 12.6128 D(x): 0.8674 D(G(z)): 0.0000 / 0.0000
[0/1000][64/167] Loss_D: 2.5735 Loss_G: 24.0401 D(x): 0.9154 D(G(z)): 0.8399 / 0.0000
