[0/1000][43/167] Loss_D: 0.3510 Loss_G: 4.5632 D(x): 0.8914 D(G(z)): 0.0123 / 0.0134
[0/1000][44/167] Loss_D: 0.3703 Loss_G: 3.8657 D(x): 0.8247 D(G(z)): 0.0116 / 0.0293
[0/1000][45/167] Loss_D: 0.3781 Loss_G: 4.5040 D(x): 0.9419 D(G(z)): 0.0262 / 0.0128
[0/1000][46/167] Loss_D: 0.3547 Loss_G: 5.0485 D(x): 0.8979 D(G(z)): 0.0167 / 0.0092
[0/1000][47/167] Loss_D: 0.3588 Loss_G: 4.4619 D(x): 0.8484 D(G(z)): 0.0071 / 0.0149
[0/1000][48/167] Loss_D: 0.3492 Loss_G: 4.6221 D(x): 0.8974 D(G(z)): 0.0159 / 0.0127
[0/1000][49/167] Loss_D: 0.3517 Loss_G: 4.7106 D(x): 0.8965 D(G(z)): 0.0139 / 0.0110
[0/1000][50/167] Loss_D: 0.3500 Loss_G: 4.9194 D(x): 0.8853 D(G(z)): 0.0132 / 0.0095
[0/1000][51/167] Loss_D: 0.3493 Loss_G: 4.8071 D(x): 0.8732 D(G(z)): 0.0102 / 0.0104
[0/1000][52/167] Loss_D: 0.3573 Loss_G: 4.2978 D(x): 0.8753 D(G(z)): 0.0152 / 0.0177
[0/1000][53/167] Loss_D: 0.3572 Loss_G: 4.6145 D(x): 0.9093 D(G(z)): 0.0187 / 0.0130
[0/1000][54/167] Loss_D: 0.3532 Loss_G: 4.6894 D(x): 0.8784 D(G(z)): 0.0133 / 0.0119
[0/1000][55/167] Loss_D: 0.3601 Loss_G: 4.3935 D(x): 0.8648 D(G(z)): 0.0138 / 0.0171
[0/1000][56/167] Loss_D: 0.3596 Loss_G: 4.7273 D(x): 0.9259 D(G(z)): 0.0161 / 0.0126
[0/1000][57/167] Loss_D: 0.3620 Loss_G: 4.2970 D(x): 0.8457 D(G(z)): 0.0125 / 0.0198
[0/1000][58/167] Loss_D: 0.3557 Loss_G: 4.7619 D(x): 0.9138 D(G(z)): 0.0160 / 0.0106
[0/1000][59/167] Loss_D: 0.3608 Loss_G: 4.2567 D(x): 0.8528 D(G(z)): 0.0128 / 0.0187
[0/1000][60/167] Loss_D: 0.3625 Loss_G: 4.5565 D(x): 0.9031 D(G(z)): 0.0192 / 0.0129
[0/1000][61/167] Loss_D: 0.3520 Loss_G: 4.6032 D(x): 0.8938 D(G(z)): 0.0149 / 0.0130
[0/1000][62/167] Loss_D: 0.3544 Loss_G: 4.4434 D(x): 0.8714 D(G(z)): 0.0135 / 0.0155
[0/1000][63/167] Loss_D: 0.3563 Loss_G: 5.0028 D(x): 0.9073 D(G(z)): 0.0172 / 0.0082
[0/1000][64/167] Loss_D: 0.3585 Loss_G: 4.2199 D(x): 0.8430 D(G(z)): 0.0099 / 0.0177
[0/1000][65/167] Loss_D: 0.3600 Loss_G: 4.6386 D(x): 0.9135 D(G(z)): 0.0201 / 0.0125
[0/1000][66/167] Loss_D: 0.3524 Loss_G: 5.0107 D(x): 0.9040 D(G(z)): 0.0152 / 0.0091
[0/1000][67/167] Loss_D: 0.3653 Loss_G: 4.3848 D(x): 0.8345 D(G(z)): 0.0094 / 0.0161
[0/1000][68/167] Loss_D: 0.3527 Loss_G: 4.4086 D(x): 0.9107 D(G(z)): 0.0191 / 0.0152
[0/1000][69/167] Loss_D: 0.3533 Loss_G: 5.1014 D(x): 0.9112 D(G(z)): 0.0175 / 0.0083
[0/1000][70/167] Loss_D: 0.3757 Loss_G: 3.7630 D(x): 0.8082 D(G(z)): 0.0076 / 0.0305
