x,y,z
0.1119435,0.1119435,0.1119435
0.097522361809,0.0993452261307,0.0986672110553
0.0840568181818,0.0875987373737,0.0863107323232
0.0721638324873,0.0770412436548,0.0752413705584
0.0621325255102,0.0679598214286,0.0657735969388
0.0536707692308,0.0602152564103,0.0577326923077
0.0465055412371,0.0536234536082,0.0508903350515
0.0403699481865,0.0479215025907,0.0450323834197
0.03508125,0.0429341145833,0.0399881510417
0.0304770942408,0.0385184554974,0.0356408376963
0.0264619736842,0.0346036842105,0.0318942105263
0.0230186507937,0.0311702380952,0.0286792328042
0.0201272606383,0.0281982712766,0.0259347074468
0.017727540107,0.0256367647059,0.0235807486631
0.0157322580645,0.0234600806452,0.0215891129032
0.0140925675676,0.0216113513514,0.0198944594595
0.012740625,0.0200172554348,0.0184494565217
0.0116326502732,0.0186683060109,0.0172270491803
0.0107192307692,0.0175103021978,0.0161947802198
0.00999074585635,0.0165279005525,0.0153261049724
0.0094375,0.0156941666667,0.0146198611111
0.00902402234637,0.0149951117318,0.0140776536313
0.00870941011236,0.014414747191,0.0136678370787
0.00848333333333,0.0139594632768,0.0133494350282
0.00834914772727,0.0135928977273,0.0130963068182
0.00830185714286,0.0133028571429,0.012912
0.00833807471264,0.0130739942529,0.0127908045977
0.00840939306358,0.0128796242775,0.0127177745665
0.00851293604651,0.0127093023256,0.0126715116279
0.00864590643275,0.0125757309942,0.0126448830409
0.00880705882353,0.0124677941176,0.0126167647059
0.00901346153846,0.0123724852071,0.0125872781065
0.00924866071429,0.0122669642857,0.0125779761905
0.00947275449102,0.0121330838323,0.0126061377246
0.00968147590361,0.0119944277108,0.0126201807229
0.0098553030303,0.0118668181818,0.0126065151515
0.0100230182927,0.0117821646341,0.0125617378049
0.0102124233129,0.0117394171779,0.012493404908
0.0104546296296,0.0117339506173,0.0124151234568
0.0107576086957,0.0117613354037,0.0123190993789
0.0110965625,0.0118090625,0.012233125
0.0114841194969,0.0118630503145,0.0121619496855
0.0119066455696,0.0119082278481,0.0121261075949
0.0123358280255,0.0119592356688,0.0121267515924
0.0127663461538,0.0119961538462,0.0121519230769
0.0131219354839,0.0120230645161,0.0121808064516
0.0133793831169,0.0120722402597,0.0121688311688
0.0135285947712,0.0121057189542,0.0121383986928
0.0135638157895,0.0121268092105,0.0120472039474
0.0135485099338,0.0121524834437,0.0119455298013
0.0135046666667,0.012173,0.0118375
0.0134020134228,0.0122043624161,0.0117684563758
0.0132180743243,0.0121996621622,0.0117344594595
0.012956292517,0.0121857142857,0.0117569727891
0.0126782534247,0.0121589041096,0.0118395547945
0.0124412068966,0.0121037931034,0.01195
0.0122404513889,0.0120227430556,0.0120572916667
0.0120145104895,0.0119353146853,0.0121326923077
0.0117764084507,0.0118121478873,0.0121799295775
0.0115072695035,0.011699822695,0.0122086879433
0.0112258928571,0.0115839285714,0.0122228571429
0.0109647482014,0.0114985611511,0.0122129496403
0.0107338768116,0.0114282608696,0.0121956521739
0.0105644160584,0.0113839416058,0.0121116788321
0.0104261029412,0.0113764705882,0.0119729779412
0.0103192592593,0.0113764814815,0.01182
0.0102343283582,0.011359141791,0.0116736940299
0.010194924812,0.0113233082707,0.0115588345865
0.0101388257576,0.0112946969697,0.0114668560606
0.010113740458,0.0112820610687,0.0113948473282
0.0100940384615,0.0112928846154,0.0113528846154
0.0101317829457,0.0112790697674,0.0113490310078
0.0102310546875,0.011212109375,0.0113548828125
0.0103946850394,0.0111011811024,0.0113179133858
0.0106013888889,0.0109738095238,0.0112426587302
0.0108148,0.0108874,0.0111494
0.0110157258065,0.0108066532258,0.0110282258065
0.0112278455285,0.0108016260163,0.0108819105691
0.0114327868852,0.0108586065574,0.010749795082
0.011597107438,0.0109373966942,0.010655785124
0.011761875,0.0110083333333,0.0106060416667
0.0119021008403,0.0110983193277,0.0105951680672
0.0120048728814,0.0111976694915,0.0106
0.0120918803419,0.0112972222222,0.0106136752137
0.0121342672414,0.011388362069,0.0106625
0.0121510869565,0.0115006521739,0.0107104347826
0.0121307017544,0.0116462719298,0.010775
0.0120778761062,0.011782300885,0.0108263274336
0.0120502232143,0.0119049107143,0.0108772321429
0.0119941441441,0.0120076576577,0.0109265765766
0.011925,0.0120765909091,0.0110015909091
0.0118169724771,0.0121181192661,0.0110658256881
0.0116986111111,0.0121622685185,0.0111194444444
0.0115990654206,0.0122137850467,0.0112093457944
0.0114844339623,0.0122398584906,0.0113341981132
0.0113776190476,0.0122273809524,0.0115057142857
0.0112975961538,0.0121889423077,0.0117278846154
