x,y,z
0.88161975,0.88161975,0.88161975
0.867107160804,0.869467839196,0.868704271357
0.853499368687,0.858112752525,0.856625757576
0.841368020305,0.847858629442,0.845733248731
0.831022576531,0.838991454082,0.836375510204
0.822170384615,0.831393717949,0.828372948718
0.814515850515,0.824833891753,0.821510309278
0.807848316062,0.819061139896,0.815531217617
0.80196796875,0.813954557292,0.810263671875
0.796803010471,0.809377094241,0.80555091623
0.792350657895,0.805289736842,0.801330657895
0.788558333333,0.801685978836,0.797552116402
0.785355452128,0.798568218085,0.794242287234
0.782620588235,0.795868983957,0.791334759358
0.780253494624,0.793543413978,0.788768951613
0.778174459459,0.791511486486,0.786511081081
0.776318206522,0.789730842391,0.784512228261
0.77466010929,0.788191256831,0.78273852459
0.773225137363,0.786876785714,0.781142307692
0.771980110497,0.785775,0.779709254144
0.770915972222,0.784847083333,0.778381527778
0.770029329609,0.784073882682,0.777140363128
0.769262219101,0.783460674157,0.776000280899
0.768596468927,0.782983333333,0.774962429379
0.768030113636,0.782627272727,0.774033664773
0.767555571429,0.782343285714,0.773232571429
0.767184626437,0.782154741379,0.772555603448
0.76693699422,0.782028901734,0.771997398844
0.766838226744,0.781973837209,0.771527616279
0.766864181287,0.781914035088,0.771126461988
0.767000441176,0.781860294118,0.770760735294
0.767237278107,0.781799260355,0.770467455621
0.767621279762,0.781724255952,0.770226488095
0.76812245509,0.781642964072,0.770072754491
0.768704518072,0.781566114458,0.769966114458
0.769373939394,0.781498484848,0.769894242424
0.770128963415,0.781452439024,0.769861890244
0.77089892638,0.781421165644,0.769874386503
0.771680092593,0.781411419753,0.769931018519
0.772422981366,0.781382298137,0.77003431677
0.77314546875,0.781366875,0.77016875
0.773824528302,0.781390251572,0.770313993711
0.774437816456,0.781440031646,0.770439082278
0.774963535032,0.781518152866,0.770534235669
0.775399839744,0.781587820513,0.770651762821
0.775743709677,0.781601129032,0.77084016129
0.775969805195,0.781559577922,0.771093019481
0.776121405229,0.781459313725,0.771414869281
0.776166447368,0.781305098684,0.771772039474
0.776121192053,0.781130463576,0.772166887417
0.775971166667,0.780930833333,0.7725615
0.775717449664,0.780694630872,0.772941946309
0.775370777027,0.780425506757,0.773359628378
0.775039795918,0.780117857143,0.773813435374
0.77475,0.779773458904,0.774244178082
0.774457241379,0.779385344828,0.774669827586
0.774175520833,0.778985590278,0.775049479167
0.773925,0.778593181818,0.775395804196
0.773704225352,0.778256338028,0.775729225352
0.773532092199,0.777987588652,0.776043439716
0.77341,0.777784464286,0.7763675
0.77330647482,0.777651798561,0.776755395683
0.773193297101,0.777554528986,0.777126630435
0.773044525547,0.777439233577,0.777469160584
0.772870588235,0.777350735294,0.777738970588
0.772702407407,0.777338148148,0.777951481481
0.772561753731,0.777397201493,0.778097201493
0.772486842105,0.777497556391,0.778178383459
0.772443371212,0.777576136364,0.778190340909
0.772448473282,0.777640458015,0.778101526718
0.772501538462,0.77767,0.777926153846
0.77261375969,0.777651744186,0.777705232558
0.772819921875,0.77755390625,0.777473242187
0.773075,0.777397047244,0.777201771654
0.773409722222,0.777159722222,0.776895238095
0.7738182,0.7768444,0.7765532
0.774311491935,0.776479233871,0.776199798387
0.774787601626,0.776112195122,0.775834756098
0.775172540984,0.775766803279,0.775492622951
0.775497933884,0.775439876033,0.77518285124
0.775767083333,0.77515,0.774958958333
0.775950420168,0.774879411765,0.774743697479
0.776087923729,0.7746375,0.7745125
0.776190811966,0.774392307692,0.77426025641
0.776308189655,0.774155818966,0.774056465517
0.776418695652,0.773973913043,0.773895434783
0.776509649123,0.773801754386,0.773785307018
0.776567920354,0.773709734513,0.773752876106
0.776680580357,0.77368125,0.773793526786
0.776888738739,0.773734459459,0.773897522523
0.777173181818,0.773848636364,0.774075454545
0.777485550459,0.774039678899,0.774277293578
0.777768518519,0.774306712963,0.774564583333
0.777959813084,0.774569158879,0.774905841121
0.77804009434,0.774843632075,0.775296698113
0.778004047619,0.775126190476,0.775761666667
0.777856490385,0.775372115385,0.776325961538
0.77758276699,0.77556868932,0.776897572816
0.777204411765,0.775654411765,0.777498284314
0.77679009901,0.775661138614,0.778106435644
0.776343,0.775653,0.778698
0.775921464646,0.775637121212,0.779253282828
0.775570153061,0.775632142857,0.779767346939
0.77529871134,0.775654123711,0.78026056701
0.775099739583,0.775768489583,0.780709635417
0.774941315789,0.775972894737,0.781084210526
0.774803457447,0.776236702128,0.78136037234
0.774721236559,0.776544623656,0.781498655914
0.774760326087,0.776885326087,0.781595923913
0.774926923077,0.777222252747,0.781673901099
0.775246111111,0.777497222222,0.781740277778
0.7757,0.777643820225,0.781850280899
0.776203125,0.777668181818,0.781994034091
0.77671408046,0.777570114943,0.782162356322
0.777291860465,0.777346511628,0.782286627907
0.778022941176,0.777073823529,0.782358823529
0.778879761905,0.77682827381,0.782364583333
0.779824698795,0.776573192771,0.782280421687
0.780770731707,0.776338109756,0.782113109756
0.781737962963,0.776133641975,0.781889506173
0.7827103125,0.7759165625,0.7816153125
0.783736708861,0.775720253165,0.781288607595
0.784779166667,0.775574358974,0.780866666667
0.785818506494,0.775476623377,0.780431168831
0.786811184211,0.7754125,0.779997039474
0.787636333333,0.775307,0.779566
0.788204054054,0.775195608108,0.779235810811
0.788567808219,0.775096232877,0.778997945205
0.788680902778,0.775076388889,0.778821875
0.788627464789,0.775090140845,0.77871443662
0.788364285714,0.775131071429,0.778664642857
0.787923550725,0.775224637681,0.778649637681
0.787438602941,0.775343382353,0.778645588235
0.786994029851,0.775451492537,0.778698507463
0.786670454545,0.775572727273,0.778821969697
0.786438461538,0.775626153846,0.779063076923
0.786338671875,0.775526953125,0.779388671875
0.786423809524,0.775252380952,0.779728174603
0.786615322581,0.774886290323,0.780075403226
0.786904098361,0.774518032787,0.780402868852
0.787160416667,0.774067916667,0.780705833333
0.787350847458,0.773490677966,0.780875
0.787454741379,0.77277112069,0.780963793103
0.78740877193,0.771896929825,0.781070614035
0.787271428571,0.770860714286,0.781261160714
0.786943636364,0.769725454545,0.781586363636
0.786508796296,0.768533796296,0.782025462963
0.785916981132,0.767351415094,0.782502358491
0.78511875,0.766133653846,0.782954326923
0.784229411765,0.764825490196,0.783225980392
0.7834365,0.763473,0.783447
0.782847959184,0.762143367347,0.783775510204
0.782409895833,0.7609359375,0.784130729167
0.782084042553,0.759854787234,0.784442553191
0.781911956522,0.758927173913,0.784691847826
0.782007777778,0.758138888889,0.784895555556
0.782345454545,0.757538068182,0.785128409091
0.782852906977,0.756970930233,0.785370348837
0.783438095238,0.756339285714,0.785711904762
0.78428597561,0.755622560976,0.786154268293
0.785373125,0.754958125,0.786738125
0.786587179487,0.754257051282,0.787379487179
0.788076973684,0.753708552632,0.788099342105
0.789939864865,0.753352702703,0.788819594595
0.792034722222,0.753143055556,0.789583333333
0.794188571429,0.752937142857,0.790339285714
0.7962625,0.752713970588,0.791001470588
0.798181060606,0.752542424242,0.791553787879
0.7999578125,0.752478125,0.791946875
0.801362903226,0.752558870968,0.792230645161
0.802431666667,0.7527275,0.792418333333
0.803067241379,0.753089655172,0.792549137931
0.803508035714,0.753672321429,0.792848214286
0.803809259259,0.754543518519,0.793287962963
0.803659615385,0.755500961538,0.793673076923
0.803153,0.756496,0.793795
