x,y,z
0.633691375,0.633691375,0.633691375
0.614623115578,0.614532537688,0.614695226131
0.596601641414,0.596313131313,0.596747979798
0.579547715736,0.579112563452,0.579885406091
0.563703571429,0.563063137755,0.564250892857
0.548901025641,0.547974358974,0.549647564103
0.535190463918,0.533956314433,0.536082731959
0.522467487047,0.52094611399,0.523376165803
0.510555729167,0.508828645833,0.511380208333
0.499346335079,0.497511125654,0.500066492147
0.488842763158,0.486989605263,0.489495
0.479055291005,0.477208333333,0.479620899471
0.469968617021,0.468084441489,0.470422074468
0.461527673797,0.459602941176,0.461876069519
0.453695026882,0.451710752688,0.453915725806
0.446456081081,0.444329324324,0.446514594595
0.439784375,0.437450407609,0.439652309783
0.433619808743,0.431073360656,0.43329057377
0.427955906593,0.425224038462,0.427455906593
0.422711878453,0.419902762431,0.422103453039
0.417869583333,0.415055138889,0.417214305556
0.413410614525,0.410713687151,0.412775
0.409315449438,0.406884831461,0.408746207865
0.405536158192,0.403487288136,0.405127259887
0.4020671875,0.400469886364,0.401874573864
0.398858714286,0.397791142857,0.398985714286
0.395916666667,0.39545316092,0.396466522989
0.393248843931,0.393432514451,0.394295086705
0.390848546512,0.391762936047,0.392407994186
0.388737426901,0.390390935673,0.390829532164
0.38686,0.389335735294,0.389646029412
0.385200147929,0.388560798817,0.388846153846
0.38373452381,0.387987797619,0.388331994048
0.382521257485,0.387606437126,0.388107185629
0.381606024096,0.387432228916,0.388259939759
0.380906212121,0.387364090909,0.388701363636
0.380436737805,0.387233841463,0.389301371951
0.380126993865,0.387197392638,0.39008404908
0.379952314815,0.38728904321,0.39105308642
0.380002173913,0.387526552795,0.392203416149
0.38019828125,0.3878703125,0.39338859375
0.380591037736,0.388337106918,0.394661320755
0.381153639241,0.388917088608,0.395999367089
0.381899522293,0.389597133758,0.397415605096
0.382882051282,0.390394711538,0.398856570513
0.384028064516,0.391342096774,0.400293064516
0.385281655844,0.392462175325,0.401711850649
0.386681535948,0.393665359477,0.403152777778
0.388107401316,0.394913486842,0.404497368421
0.389492384106,0.396171357616,0.405745529801
0.3908225,0.397445166667,0.406914333333
0.392118959732,0.398628691275,0.407935738255
0.393289864865,0.399648986486,0.408775675676
0.394318877551,0.400485884354,0.40941207483
0.395244349315,0.401138869863,0.409893493151
0.396037413793,0.401610172414,0.410198275862
0.3965984375,0.4017796875,0.410250347222
0.396940734266,0.401697902098,0.410090559441
0.397075,0.401481866197,0.409747887324
0.397071808511,0.401198758865,0.40929822695
0.396967678571,0.400840714286,0.408748928571
0.396790107914,0.400404676259,0.408217266187
0.396524637681,0.399974637681,0.407735688406
0.396192518248,0.399581569343,0.407244160584
0.395740992647,0.399183272059,0.406728125
0.395208888889,0.398725,0.406209444444
0.39468880597,0.398206529851,0.405739365672
0.394261090226,0.397632894737,0.405346052632
0.3939,0.396984659091,0.404987121212
0.393605343511,0.396309923664,0.404691030534
0.393317692308,0.395632692308,0.404433461538
0.393035658915,0.395006589147,0.404169767442
0.392676171875,0.394439257813,0.403915234375
0.392365944882,0.394026574803,0.403665354331
0.392101587302,0.393695436508,0.403429761905
0.3919004,0.3934636,0.4031904
0.391783266129,0.393312903226,0.402908870968
0.39171402439,0.393274593496,0.40258699187
0.391717622951,0.393343032787,0.402205942623
0.391790495868,0.393466735537,0.401823760331
0.391904791667,0.393629583333,0.401381875
0.39210105042,0.393835714286,0.400934033613
0.392425635593,0.394156144068,0.400622245763
0.392727136752,0.394455769231,0.400459615385
0.393028017241,0.39458512931,0.400381681034
0.393346086957,0.394590652174,0.400434782609
0.393724780702,0.394560307018,0.400757894737
0.394146681416,0.394521460177,0.401113274336
0.394591071429,0.39444375,0.401377901786
0.395088513514,0.394292567568,0.401571621622
0.395657272727,0.394123181818,0.401749545455
0.396298853211,0.393925,0.401904816514
0.39697962963,0.393766203704,0.401922685185
0.397705607477,0.393662850467,0.401817056075
0.398441509434,0.393736084906,0.401664622642
0.399230238095,0.393923333333,0.401484761905
0.4000625,0.394138942308,0.401222115385
0.40090776699,0.394304126214,0.400919902913
0.401746813725,0.394490196078,0.400645098039
