berea_generated_48-1-X/processor0	effPorosity= 0.177063 		K_x= 8.68165e-14 m^2 		FF_x= 40.1709 		DarcyVelocity= 3.39127e-07 m/s 		DelP= 1 Pa 		K: 8.68165e-14 m^2 			K=( 8.68165e-14  0  0 ) Pmax-Pmin: 1.0037 Umax= 9.43007e-05		 effPorosity= V_pore/(L_x*L_y*L_z)= 2.97062e-12/(0.000256*0.000256*0.000256)= 0.177063		 Re=rho*VDarcy*sqrt(K)/mu= 1000*3.39127e-07*sqrt(8.68165e-14 )/0.001)= 9.99226e-08


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.18045e-16 6.87593e+10 6.87593e+10 1.86894e-05 1.86894e-05 
1.64491e-16 0 0 0 0 
2.29212e-16 0 0 0 0 
3.19398e-16 0 0 0 0 
4.45069e-16 3.64739e+10 3.64739e+10 3.73787e-05 3.73787e-05 
6.20186e-16 0 0 0 0 
8.64206e-16 0 0 0 0 
1.20424e-15 6.74011e+09 6.74011e+09 1.86894e-05 1.86894e-05 
1.67806e-15 9.67391e+09 9.67391e+09 3.73787e-05 3.73787e-05 
2.33831e-15 3.47118e+09 3.47118e+09 1.86894e-05 1.86894e-05 
3.25834e-15 2.49105e+09 2.49105e+09 1.86894e-05 1.86894e-05 
4.54038e-15 0 0 0 0 
6.32684e-15 3.8487e+09 3.8487e+09 5.60681e-05 5.60681e-05 
8.81621e-15 9.20656e+08 9.20656e+08 1.86894e-05 1.86894e-05 
1.2285e-14 3.96418e+09 3.96418e+09 0.000112136 0.000112136 
1.71187e-14 2.84485e+09 2.84485e+09 0.000112136 0.000112136 
2.38543e-14 3.40261e+09 3.40261e+09 0.000186894 0.000186894 
3.324e-14 2.19766e+09 2.19766e+09 0.000168204 0.000168204 
4.63187e-14 2.27806e+09 2.27806e+09 0.000242962 0.000242962 
6.45433e-14 2.2636e+09 2.2636e+09 0.000336409 0.000336409 
8.99386e-14 2.52692e+09 2.52692e+09 0.000523302 0.000523302 
1.25326e-13 2.13723e+09 2.13723e+09 0.000616749 0.000616749 
1.74637e-13 1.62671e+09 1.62671e+09 0.000654128 0.000654128 
2.4335e-13 1.80112e+09 1.80112e+09 0.00100923 0.00100923 
3.39099e-13 1.57978e+09 1.57978e+09 0.0012335 0.0012335 
4.72521e-13 1.4429e+09 1.4429e+09 0.00156991 0.00156991 
6.5844e-13 1.23272e+09 1.23272e+09 0.00186894 0.00186894 
9.1751e-13 1.09696e+09 1.09696e+09 0.00231748 0.00231748 
1.27852e-12 1.16813e+09 1.16813e+09 0.00343884 0.00343884 
1.78156e-12 1.17543e+09 1.17543e+09 0.00482186 0.00482186 
2.48254e-12 8.1084e+08 8.1084e+08 0.00463496 0.00463496 
3.45932e-12 6.56971e+08 6.56971e+08 0.00523302 0.00523302 
4.82043e-12 5.15246e+08 5.15246e+08 0.00571895 0.00571895 
6.71708e-12 4.31387e+08 4.31387e+08 0.00667211 0.00667211 
9.35999e-12 2.54948e+08 2.54948e+08 0.00549468 0.00549468 
1.30428e-11 1.25085e+08 1.25085e+08 0.00375656 0.00375656 
1.81746e-11 5.67175e+07 5.67175e+07 0.00237355 0.00237355 
2.53256e-11 4.03821e+07 4.03821e+07 0.00235486 0.00235486 
3.52903e-11 2.62198e+07 2.62198e+07 0.00213059 0.00213059 
4.91757e-11 2.21174e+07 2.21174e+07 0.00250438 0.00250438 
6.85244e-11 1.88335e+07 1.88335e+07 0.00297161 0.00297161 
9.54861e-11 1.21556e+07 1.21556e+07 0.00267258 0.00267258 
1.33056e-10 1.05533e+07 1.05533e+07 0.00323326 0.00323326 
1.85409e-10 8.4928e+06 8.4928e+06 0.00362574 0.00362574 
2.5836e-10 6.47174e+06 6.47174e+06 0.00385001 0.00385001 
3.60014e-10 4.93746e+06 4.93746e+06 0.00409297 0.00409297 
5.01666e-10 3.89925e+06 3.89925e+06 0.00450414 0.00450414 
6.99052e-10 2.47314e+06 2.47314e+06 0.00398084 0.00398084 
9.74103e-10 1.84981e+06 1.84981e+06 0.00414904 0.00414904 
1.35737e-09 1.38729e+06 1.38729e+06 0.00433593 0.00433593 
1.89145e-09 939785 939785 0.00409297 0.00409297 
2.63566e-09 612834 612834 0.00371919 0.00371919 
3.67269e-09 455262 455262 0.00385001 0.00385001 
5.11775e-09 312439 312439 0.00368181 0.00368181 
7.13139e-09 213975 213975 0.0035136 0.0035136 
9.93732e-09 146205 146205 0.0033454 0.0033454 
1.38473e-08 94371.5 94371.5 0.00300899 0.00300899 
1.92956e-08 70248.4 70248.4 0.00312113 0.00312113 
2.68877e-08 51318.5 51318.5 0.00317719 0.00317719 
3.7467e-08 47009.9 47009.9 0.00405559 0.00405559 
5.22088e-08 34202.5 34202.5 0.00411166 0.00411166 
7.2751e-08 27334.2 27334.2 0.0045789 0.0045789 
1.01376e-07 21777.8 21777.8 0.00508351 0.00508351 
1.41263e-07 18386.5 18386.5 0.0059806 0.0059806 
1.96845e-07 16452.4 16452.4 0.00745706 0.00745706 
2.74296e-07 14026.2 14026.2 0.00885876 0.00885876 
3.8222e-07 10384.2 10384.2 0.0091391 0.0091391 
5.32609e-07 6903.49 6903.49 0.00846629 0.00846629 
7.4217e-07 5041.69 5041.69 0.0086158 0.0086158 
1.03419e-06 3641.65 3641.65 0.00867187 0.00867187 
1.4411e-06 2416.26 2416.26 0.00801774 0.00801774 
2.00811e-06 1572.32 1572.32 0.00727017 0.00727017 
2.79823e-06 1090.65 1090.65 0.0070272 0.0070272 
3.89922e-06 722.321 722.321 0.00648521 0.00648521 
5.43342e-06 449.648 449.648 0.0056255 0.0056255 
7.57126e-06 326.972 326.972 0.00570026 0.00570026 
1.05503e-05 245.418 245.418 0.00596191 0.00596191 
1.47014e-05 174.465 174.465 0.00590584 0.00590584 
2.04858e-05 131.542 131.542 0.00620487 0.00620487 
2.85462e-05 100.37 100.37 0.00659735 0.00659735 
3.9778e-05 79.1713 79.1713 0.00725148 0.00725148 
5.54291e-05 59.3057 59.3057 0.0075692 0.0075692 
7.72383e-05 46.4482 46.4482 0.0082607 0.0082607 
0.000107629 35.8216 35.8216 0.00887745 0.00887745 
0.000149976 28.8459 28.8459 0.00996144 0.00996144 
