berea_generated_62-1-X/processor0	effPorosity= 0.217409 		K_x= 2.89014e-13 m^2 		FF_x= 19.7594 		DarcyVelocity= 1.12896e-06 m/s 		DelP= 1 Pa 		K: 2.89014e-13 m^2 			K=( 2.89014e-13  0  0 ) Pmax-Pmin: 1.00646 Umax= 0.00026263		 effPorosity= V_pore/(L_x*L_y*L_z)= 3.64752e-12/(0.000256*0.000256*0.000256)= 0.217409		 Re=rho*VDarcy*sqrt(K)/mu= 1000*1.12896e-06*sqrt(2.89014e-13 )/0.001)= 6.0693e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
7.45878e-13 1.12339e+07 1.12339e+07 1.92936e-05 1.92936e-05 
9.69051e-13 0 0 0 0 
1.259e-12 0 0 0 0 
1.6357e-12 0 0 0 0 
2.12511e-12 3.94291e+06 3.94291e+06 1.92936e-05 1.92936e-05 
2.76096e-12 9.10458e+06 9.10458e+06 5.78809e-05 5.78809e-05 
3.58706e-12 4.67186e+06 4.67186e+06 3.85873e-05 3.85873e-05 
4.66033e-12 5.3939e+06 5.3939e+06 5.78809e-05 5.78809e-05 
6.05474e-12 1.3839e+06 1.3839e+06 1.92936e-05 1.92936e-05 
7.86636e-12 1.06518e+06 1.06518e+06 1.92936e-05 1.92936e-05 
1.022e-11 819873 819873 1.92936e-05 1.92936e-05 
1.32779e-11 3.15528e+06 3.15528e+06 9.64682e-05 9.64682e-05 
1.72508e-11 4.37152e+06 4.37152e+06 0.000173643 0.000173643 
2.24123e-11 3.73862e+06 3.73862e+06 0.000192936 0.000192936 
2.91183e-11 5.46747e+06 5.46747e+06 0.000366579 0.000366579 
3.78307e-11 5.98024e+06 5.98024e+06 0.000520928 0.000520928 
4.91499e-11 3.5801e+06 3.5801e+06 0.000405167 0.000405167 
6.38559e-11 3.93658e+06 3.93658e+06 0.000578809 0.000578809 
8.2962e-11 3.23199e+06 3.23199e+06 0.000617397 0.000617397 
1.07785e-10 2.02122e+06 2.02122e+06 0.000501635 0.000501635 
1.40035e-10 3.41065e+06 3.41065e+06 0.00109974 0.00109974 
1.81934e-10 2.90151e+06 2.90151e+06 0.0012155 0.0012155 
2.3637e-10 2.19785e+06 2.19785e+06 0.00119621 0.00119621 
3.07094e-10 1.88268e+06 1.88268e+06 0.00133126 0.00133126 
3.98979e-10 1.86913e+06 1.86913e+06 0.00171713 0.00171713 
5.18356e-10 1.35784e+06 1.35784e+06 0.00162067 0.00162067 
6.73452e-10 1.43084e+06 1.43084e+06 0.00221877 0.00221877 
8.74953e-10 1.05343e+06 1.05343e+06 0.0021223 0.0021223 
1.13675e-09 906652 906652 0.00237312 0.00237312 
1.47687e-09 1.02124e+06 1.02124e+06 0.00347286 0.00347286 
1.91876e-09 738015 738015 0.00326063 0.00326063 
2.49286e-09 625192 625192 0.00358862 0.00358862 
3.23875e-09 535540 535540 0.00399379 0.00399379 
4.2078e-09 398266 398266 0.00385873 0.00385873 
5.46681e-09 315742 315742 0.00397449 0.00397449 
7.10251e-09 290216 290216 0.00474624 0.00474624 
9.22764e-09 210667 210667 0.00447613 0.00447613 
1.19886e-08 171236 171236 0.00472694 0.00472694 
1.55757e-08 159775 159775 0.00573021 0.00573021 
2.02361e-08 144510 144510 0.00673348 0.00673348 
2.62908e-08 100075 100075 0.00605821 0.00605821 
3.41572e-08 86104 86104 0.00677207 0.00677207 
4.43773e-08 62875.6 62875.6 0.00642478 0.00642478 
5.76553e-08 47814 47814 0.00634761 0.00634761 
7.49062e-08 39710.9 39710.9 0.00684924 0.00684924 
9.73187e-08 31168.2 31168.2 0.0069843 0.0069843 
1.26437e-07 20212.7 20212.7 0.00588456 0.00588456 
1.64268e-07 15914.8 15914.8 0.00601962 0.00601962 
2.13418e-07 12367.4 12367.4 0.0060775 0.0060775 
2.77274e-07 9035.66 9035.66 0.0057688 0.0057688 
3.60237e-07 7908.41 7908.41 0.00655984 0.00655984 
4.68022e-07 5585.82 5585.82 0.00601962 0.00601962 
6.08058e-07 4065.14 4065.14 0.00569163 0.00569163 
7.89993e-07 3160.76 3160.76 0.00574951 0.00574951 
1.02636e-06 2359.36 2359.36 0.00557586 0.00557586 
1.33346e-06 1941.68 1941.68 0.00596174 0.00596174 
1.73244e-06 1436.47 1436.47 0.00573021 0.00573021 
2.2508e-06 1202.44 1202.44 0.00623185 0.00623185 
2.92426e-06 939.847 939.847 0.00632832 0.00632832 
3.79921e-06 736.633 736.633 0.00644408 0.00644408 
4.93597e-06 634.889 634.889 0.00721582 0.00721582 
6.41284e-06 466.462 466.462 0.00688783 0.00688783 
8.33161e-06 358.03 358.03 0.00686854 0.00686854 
1.08245e-05 318.925 318.925 0.00794898 0.00794898 
1.40633e-05 260.968 260.968 0.00845062 0.00845062 
1.82711e-05 190.319 190.319 0.00800686 0.00800686 
2.37379e-05 151.783 151.783 0.00829627 0.00829627 
3.08405e-05 135.303 135.303 0.00960824 0.00960824 
4.00682e-05 111.044 111.044 0.0102449 0.0102449 
5.20568e-05 91.104 91.104 0.0109202 0.0109202 
6.76326e-05 75.6979 75.6979 0.0117884 0.0117884 
8.78688e-05 62.7466 62.7466 0.0126952 0.0126952 
0.00011416 52.3329 52.3329 0.0137564 0.0137564 
0.000148317 42.597 42.597 0.0145474 0.0145474 
0.000192695 34.7002 34.7002 0.0153963 0.0153963 
0.00025035 28.8508 28.8508 0.0166311 0.0166311 
0.000325257 22.1292 22.1292 0.0165732 0.0165732 
0.000422576 17.0923 17.0923 0.0166311 0.0166311 
0.000549014 13.8428 13.8428 0.0174993 0.0174993 
0.000713283 11.7708 11.7708 0.0193322 0.0193322 
0.000926702 9.70193 9.70193 0.0207021 0.0207021 
0.00120398 8.08698 8.08698 0.0224192 0.0224192 
0.00156422 6.4281 6.4281 0.0231524 0.0231524 
0.00203224 5.10851 5.10851 0.0239048 0.0239048 
0.0026403 4.11292 4.11292 0.0250046 0.0250046 
0.0034303 3.5541 3.5541 0.0280723 0.0280723 
0.00445667 2.84652 2.84652 0.0292106 0.0292106 
0.00579014 2.38054 2.38054 0.0317381 0.0317381 
0.00752259 1.90136 1.90136 0.0329343 0.0329343 
0.00977341 1.46262 1.46262 0.032915 0.032915 
0.0126977 1.22212 1.22212 0.0357318 0.0357318 
0.0164969 0.976732 0.976732 0.0371017 0.0371017 
0.0214329 0.786585 0.786585 0.0388188 0.0388188 
0.0278458 0.686079 0.686079 0.0439895 0.0439895 
0.0361774 0.579493 0.579493 0.0482727 0.0482727 
0.047002 0.498804 0.498804 0.0539836 0.0539836 
0.0610653 0.436209 0.436209 0.0613345 0.0613345 
0.0793365 0.387818 0.387818 0.0708463 0.0708463 
0.103075 0.34419 0.34419 0.0816893 0.0816893 
0.133915 0.298523 0.298523 0.09205 0.09205 
0.173984 0.268494 0.268494 0.107562 0.107562 
0.226041 0.236241 0.236241 0.122958 0.122958 
0.293674 0.210481 0.210481 0.142329 0.142329 
0.381543 0.185747 0.185747 0.163186 0.163186 
0.495703 0.166618 0.166618 0.190177 0.190177 
0.644021 0.150156 0.150156 0.222668 0.222668 
0.836717 0.131447 0.131447 0.253248 0.253248 
1.08707 0.114633 0.114633 0.286935 0.286935 
1.41233 0.101375 0.101375 0.329671 0.329671 
1.83491 0.0876816 0.0876816 0.370457 0.370457 
2.38392 0.0745921 0.0745921 0.40945 0.40945 
3.09721 0.0647532 0.0647532 0.461793 0.461793 
4.02392 0.0552713 0.0552713 0.512111 0.512111 
5.2279 0.0455363 0.0455363 0.548152 0.548152 
6.79213 0.0358129 0.0358129 0.560095 0.560095 
8.82438 0.0284369 0.0284369 0.577806 0.577806 
11.4647 0.0216343 0.0216343 0.571111 0.571111 
14.895 0.0141615 0.0141615 0.485698 0.485698 
19.3517 0.00874512 0.00874512 0.389674 0.389674 
25.1419 0.00522873 0.00522873 0.302698 0.302698 
32.6645 0.00304849 0.00304849 0.229286 0.229286 
42.438 0.00148122 0.00148122 0.144741 0.144741 
55.1357 0.00057856 0.00057856 0.0734509 0.0734509 
71.6327 0.000233479 0.000233479 0.0385101 0.0385101 
93.0658 9.06647e-05 9.06647e-05 0.0194287 0.0194287 
120.912 4.24806e-05 4.24806e-05 0.011827 0.011827 
157.089 1.56286e-05 1.56286e-05 0.00565304 0.00565304 
204.092 4.80352e-06 4.80352e-06 0.00225736 0.00225736 




x=U_x/U_D 	 PDF 	 dV/Vdx
-29.6867 4.69821e-06 4.69821e-06 
-27.8194 3.52366e-06 3.52366e-06 
-25.9521 8.22187e-06 8.22187e-06 
-24.0847 1.76183e-05 1.76183e-05 
-22.2174 9.39642e-06 9.39642e-06 
-20.3501 1.99674e-05 1.99674e-05 
-18.4828 1.87928e-05 1.87928e-05 
-16.6154 2.70147e-05 2.70147e-05 
