berea_generated_59-1-Z/processor0	effPorosity= 0.199757 		K_z= 1.94248e-13 m^2 		FF_z= 26.4099 		DarcyVelocity= 8.01015e-07 m/s 		DelP= 1.05566 Pa 		K: 1.94248e-13 m^2 			K=( 0  0  1.94248e-13 ) Pmax-Pmin: 1.00504 Umax= 0.000191493		 effPorosity= V_pore/(L_x*L_y*L_z)= 3.35136e-12/(0.000256*0.000256*0.000256)= 0.199757		 Re=rho*VDarcy*sqrt(K)/mu= 1000*8.01015e-07*sqrt(1.94248e-13 )/0.001)= 3.53036e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.74905e-13 4.99296e+07 4.99296e+07 2.01083e-05 2.01083e-05 
2.29887e-13 1.51952e+08 1.51952e+08 8.04334e-05 8.04334e-05 
3.02152e-13 0 0 0 0 
3.97134e-13 2.19899e+07 2.19899e+07 2.01083e-05 2.01083e-05 
5.21973e-13 3.34613e+07 3.34613e+07 4.02167e-05 4.02167e-05 
6.86056e-13 1.27292e+07 1.27292e+07 2.01083e-05 2.01083e-05 
9.01718e-13 2.90543e+07 2.90543e+07 6.0325e-05 6.0325e-05 
1.18517e-12 1.4737e+07 1.4737e+07 4.02167e-05 4.02167e-05 
1.55774e-12 2.80309e+07 2.80309e+07 0.000100542 0.000100542 
2.04741e-12 2.55921e+07 2.55921e+07 0.00012065 0.00012065 
2.69102e-12 9.73565e+06 9.73565e+06 6.0325e-05 6.0325e-05 
3.53694e-12 2.22216e+07 2.22216e+07 0.000180975 0.000180975 
4.64879e-12 1.31498e+07 1.31498e+07 0.000140758 0.000140758 
6.11014e-12 1.00048e+07 1.00048e+07 0.000140758 0.000140758 
8.03087e-12 1.41365e+07 1.41365e+07 0.000261408 0.000261408 
1.05554e-11 1.15828e+07 1.15828e+07 0.000281517 0.000281517 
1.38735e-11 7.55364e+06 7.55364e+06 0.0002413 0.0002413 
1.82346e-11 6.70489e+06 6.70489e+06 0.000281517 0.000281517 
2.39667e-11 3.2794e+06 3.2794e+06 0.000180975 0.000180975 
3.15007e-11 6.65353e+06 6.65353e+06 0.0004826 0.0004826 
4.14029e-11 6.11684e+06 6.11684e+06 0.000583142 0.000583142 
5.4418e-11 4.97485e+06 4.97485e+06 0.000623359 0.000623359 
7.15244e-11 5.98277e+06 5.98277e+06 0.000985309 0.000985309 
9.40082e-11 4.1803e+06 4.1803e+06 0.000904875 0.000904875 
1.2356e-10 3.53389e+06 3.53389e+06 0.00100542 0.00100542 
1.62401e-10 3.9255e+06 3.9255e+06 0.00146791 0.00146791 
2.13452e-10 3.19121e+06 3.19121e+06 0.00156845 0.00156845 
2.80551e-10 2.86376e+06 2.86376e+06 0.00184997 0.00184997 
3.68742e-10 2.81828e+06 2.81828e+06 0.00239289 0.00239289 
4.84657e-10 2.81094e+06 2.81094e+06 0.0031369 0.0031369 
6.37009e-10 2.53622e+06 2.53622e+06 0.00372004 0.00372004 
8.37254e-10 2.28427e+06 2.28427e+06 0.00440373 0.00440373 
1.10045e-09 2.0157e+06 2.0157e+06 0.00510752 0.00510752 
1.44637e-09 1.79323e+06 1.79323e+06 0.00597218 0.00597218 
1.90104e-09 1.66754e+06 1.66754e+06 0.00729933 0.00729933 
2.49864e-09 1.49939e+06 1.49939e+06 0.00862648 0.00862648 
3.28408e-09 1.1461e+06 1.1461e+06 0.0086667 0.0086667 
4.31644e-09 691928 691928 0.00687705 0.00687705 
5.67332e-09 527980 527980 0.00689716 0.00689716 
7.45673e-09 400533 400533 0.00687705 0.00687705 
9.80077e-09 295827 295827 0.00667597 0.00667597 
1.28817e-08 148468 148468 0.00440373 0.00440373 
1.6931e-08 104191 104191 0.00406189 0.00406189 
2.22533e-08 66321.3 66321.3 0.00339831 0.00339831 
2.92487e-08 45085 45085 0.00303636 0.00303636 
3.8443e-08 34074.9 34074.9 0.00301625 0.00301625 
5.05276e-08 25233.9 25233.9 0.00293582 0.00293582 
6.6411e-08 17620.8 17620.8 0.00269452 0.00269452 
8.72874e-08 13906.7 13906.7 0.00279506 0.00279506 
1.14726e-07 9971.69 9971.69 0.00263419 0.00263419 
1.50791e-07 7413.03 7413.03 0.00257387 0.00257387 
1.98192e-07 6389.14 6389.14 0.00291571 0.00291571 
2.60494e-07 4391.72 4391.72 0.00263419 0.00263419 
3.4238e-07 3800.48 3800.48 0.00299614 0.00299614 
4.50008e-07 2406.37 2406.37 0.00249343 0.00249343 
5.91469e-07 2140.9 2140.9 0.00291571 0.00291571 
7.77398e-07 1932.17 1932.17 0.00345864 0.00345864 
1.02177e-06 1470.06 1470.06 0.00345864 0.00345864 
1.34297e-06 1066.44 1066.44 0.00329777 0.00329777 
1.76513e-06 969.704 969.704 0.00394124 0.00394124 
2.32001e-06 782.951 782.951 0.00418254 0.00418254 
3.0493e-06 713.115 713.115 0.00500698 0.00500698 
4.00786e-06 551.276 551.276 0.00508741 0.00508741 
5.26773e-06 459.216 459.216 0.00557001 0.00557001 
6.92365e-06 349.386 349.386 0.00557001 0.00557001 
9.1001e-06 336.838 336.838 0.00705803 0.00705803 
1.19607e-05 243.865 243.865 0.00671619 0.00671619 
1.57206e-05 218.315 218.315 0.00790258 0.00790258 
2.06624e-05 181.739 181.739 0.00864659 0.00864659 
2.71576e-05 141.167 141.167 0.00882756 0.00882756 
3.56947e-05 117.924 117.924 0.00969222 0.00969222 
4.69154e-05 95.305 95.305 0.0102955 0.0102955 
6.16633e-05 65.7131 65.7131 0.00933027 0.00933027 
8.10472e-05 54.9532 54.9532 0.0102553 0.0102553 
0.000106524 43.3677 43.3677 0.0106373 0.0106373 
0.000140011 34.4925 34.4925 0.0111199 0.0111199 
0.000184023 25.721 25.721 0.0108987 0.0108987 
0.000241871 22.3856 22.3856 0.0124672 0.0124672 
0.000317903 17.9931 17.9931 0.013171 0.013171 
0.000417837 15.7171 15.7171 0.0151215 0.0151215 
0.000549184 12.6418 12.6418 0.0159861 0.0159861 
0.000721821 10.6709 10.6709 0.0177356 0.0177356 
0.000948726 8.26601 8.26601 0.0180573 0.0180573 
0.00124696 6.42911 6.42911 0.0184595 0.0184595 
0.00163894 5.37635 5.37635 0.0202893 0.0202893 
0.00215415 4.00131 4.00131 0.0198469 0.0198469 
0.00283131 3.29108 3.29108 0.0214556 0.0214556 
0.00372133 2.7269 2.7269 0.0233659 0.0233659 
0.00489114 2.37288 2.37288 0.026724 0.026724 
0.00642867 1.99283 1.99283 0.0294989 0.0294989 
0.00844953 1.66504 1.66504 0.0323945 0.0323945 
0.0111057 1.4406 1.4406 0.0368385 0.0368385 
0.0145967 1.16545 1.16545 0.0391711 0.0391711 
0.0191852 0.965005 0.965005 0.0426297 0.0426297 
0.0252161 0.795852 0.795852 0.046209 0.046209 
0.0331428 0.666113 0.666113 0.0508339 0.0508339 
0.0435613 0.571152 0.571152 0.0572887 0.0572887 
0.0572549 0.506696 0.506696 0.0667999 0.0667999 
0.0752531 0.422414 0.422414 0.0731944 0.0731944 
0.098909 0.383455 0.383455 0.0873305 0.0873305 
0.130001 0.335409 0.335409 0.100401 0.100401 
0.170867 0.295515 0.295515 0.116266 0.116266 
0.224579 0.26699 0.26699 0.138064 0.138064 
0.295176 0.227986 0.227986 0.154955 0.154955 
0.387965 0.203824 0.203824 0.182081 0.182081 
0.509923 0.17871 0.17871 0.209831 0.209831 
0.670218 0.154953 0.154953 0.239128 0.239128 
0.880901 0.133894 0.133894 0.271583 0.271583 
1.15781 0.113841 0.113841 0.303495 0.303495 
1.52177 0.0945674 0.0945674 0.331365 0.331365 
2.00015 0.0823151 0.0823151 0.379103 0.379103 
2.62889 0.0691688 0.0691688 0.418696 0.418696 
3.45529 0.0576857 0.0576857 0.458953 0.458953 
4.54146 0.0467427 0.0467427 0.488794 0.488794 
5.96908 0.0368596 0.0368596 0.50661 0.50661 
7.84547 0.0280105 0.0280105 0.506006 0.506006 
10.3117 0.0207524 0.0207524 0.492735 0.492735 
13.5532 0.013789 0.013789 0.430319 0.430319 
17.8137 0.0100641 0.0100641 0.412804 0.412804 
23.4134 0.00662055 0.00662055 0.356923 0.356923 
30.7734 0.00390796 0.00390796 0.276912 0.276912 
40.4471 0.00245965 0.00245965 0.229074 0.229074 
