berea_generated_62-1-Y/processor0	effPorosity= 0.217409 		K_y= 1.11651e-13 m^2 		FF_y= 31.7883 		DarcyVelocity= 4.36137e-07 m/s 		DelP= 1 Pa 		K: 1.11651e-13 m^2 			K=( 0  1.11651e-13  0 ) Pmax-Pmin: 1.009 Umax= 0.000209742		 effPorosity= V_pore/(L_x*L_y*L_z)= 3.64752e-12/(0.000256*0.000256*0.000256)= 0.217409		 Re=rho*VDarcy*sqrt(K)/mu= 1000*4.36137e-07*sqrt(1.11651e-13 )/0.001)= 1.45732e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.32379e-12 6.30086e+06 6.30086e+06 1.92059e-05 1.92059e-05 
1.72193e-12 0 0 0 0 
2.23982e-12 0 0 0 0 
2.91348e-12 0 0 0 0 
3.78975e-12 0 0 0 0 
4.92956e-12 0 0 0 0 
6.41218e-12 0 0 0 0 
8.34073e-12 0 0 0 0 
1.08493e-11 1.53761e+06 1.53761e+06 3.84117e-05 3.84117e-05 
1.41124e-11 1.18208e+06 1.18208e+06 3.84117e-05 3.84117e-05 
1.83568e-11 2.27191e+06 2.27191e+06 9.60293e-05 9.60293e-05 
2.38779e-11 2.09591e+06 2.09591e+06 0.000115235 0.000115235 
3.10595e-11 2.41694e+06 2.41694e+06 0.000172853 0.000172853 
4.0401e-11 3.09683e+06 3.09683e+06 0.000288088 0.000288088 
5.25521e-11 4.60284e+06 4.60284e+06 0.00055697 0.00055697 
6.83578e-11 2.4404e+06 2.4404e+06 0.000384117 0.000384117 
8.89172e-11 2.908e+06 2.908e+06 0.000595382 0.000595382 
1.1566e-10 1.94714e+06 1.94714e+06 0.000518558 0.000518558 
1.50446e-10 1.82957e+06 1.82957e+06 0.000633793 0.000633793 
1.95695e-10 1.96063e+06 1.96063e+06 0.00088347 0.00088347 
2.54553e-10 1.67113e+06 1.67113e+06 0.000979499 0.000979499 
3.31113e-10 1.1084e+06 1.1084e+06 0.000845058 0.000845058 
4.30699e-10 1.04577e+06 1.04577e+06 0.00103712 0.00103712 
5.60237e-10 1.13151e+06 1.13151e+06 0.00145965 0.00145965 
7.28735e-10 1.04157e+06 1.04157e+06 0.00174773 0.00174773 
9.47912e-10 624753 624753 0.00136362 0.00136362 
1.23301e-09 412650 412650 0.00117156 0.00117156 
1.60385e-09 390046 390046 0.00144044 0.00144044 
2.08623e-09 319850 319850 0.00153647 0.00153647 
2.71369e-09 230526 230526 0.00144044 0.00144044 
3.52986e-09 264654 264654 0.00215106 0.00215106 
4.59151e-09 203461 203461 0.00215106 0.00215106 
5.97247e-09 149434 149434 0.00205503 0.00205503 
7.76876e-09 155681 155681 0.00278485 0.00278485 
1.01053e-08 129589 129589 0.00301532 0.00301532 
1.31446e-08 95818.1 95818.1 0.00290009 0.00290009 
1.7098e-08 101470 101470 0.00399482 0.00399482 
2.22405e-08 78757.8 78757.8 0.00403323 0.00403323 
2.89296e-08 68908.7 68908.7 0.0045902 0.0045902 
3.76305e-08 54748.9 54748.9 0.00474385 0.00474385 
4.89483e-08 49587.6 49587.6 0.00558891 0.00558891 
6.36701e-08 39301 39301 0.00576176 0.00576176 
8.28197e-08 38774.4 38774.4 0.00739426 0.00739426 
1.07729e-07 28802.4 28802.4 0.00714458 0.00714458 
1.4013e-07 27261.8 27261.8 0.00879629 0.00879629 
1.82275e-07 20363.4 20363.4 0.00854661 0.00854661 
2.37097e-07 16815.9 16815.9 0.0091804 0.0091804 
3.08407e-07 15388.9 15388.9 0.0109281 0.0109281 
4.01164e-07 11498 11498 0.0106208 0.0106208 
5.21819e-07 8887.37 8887.37 0.0106785 0.0106785 
6.78762e-07 5959.94 5959.94 0.00931484 0.00931484 
8.82908e-07 4175.66 4175.66 0.00848899 0.00848899 
1.14845e-06 2883.33 2883.33 0.00762473 0.00762473 
1.49387e-06 2378.57 2378.57 0.0081817 0.0081817 
1.94316e-06 1807.14 1807.14 0.00808567 0.00808567 
2.5276e-06 1131.89 1131.89 0.00658761 0.00658761 
3.2878e-06 679.904 679.904 0.00514717 0.00514717 
4.27665e-06 555.852 555.852 0.00547367 0.00547367 
5.5629e-06 400.339 400.339 0.00512797 0.00512797 
7.23602e-06 315.841 315.841 0.00526241 0.00526241 
9.41234e-06 301.3 301.3 0.00652999 0.00652999 
1.22432e-05 239.128 239.128 0.00674126 0.00674126 
1.59255e-05 181.218 181.218 0.00664523 0.00664523 
2.07153e-05 148.98 148.98 0.00710617 0.00710617 
2.69457e-05 130.939 130.939 0.00812408 0.00812408 
3.505e-05 114.466 114.466 0.00923802 0.00923802 
4.55917e-05 81.0469 81.0469 0.0085082 0.0085082 
5.93039e-05 68.0738 68.0738 0.00929564 0.00929564 
7.71403e-05 53.6313 53.6313 0.00952611 0.00952611 
0.000100341 42.2282 42.2282 0.00975658 0.00975658 
0.00013052 33.231 33.231 0.00998705 0.00998705 
0.000169776 27.316 27.316 0.0106785 0.0106785 
0.000220838 25.6079 25.6079 0.0130216 0.0130216 
0.000287258 19.4255 19.4255 0.0128487 0.0128487 
0.000373654 16.6305 16.6305 0.0143084 0.0143084 
0.000486035 13.8492 13.8492 0.0154991 0.0154991 
0.000632216 11.2275 11.2275 0.0163442 0.0163442 
0.000822363 9.42259 9.42259 0.0178422 0.0178422 
0.0010697 7.78973 7.78973 0.0191867 0.0191867 
