ketton_flow_sub2-1-Z/processor0	effPorosity= 0.129733 		K_z= 1.05856e-13 m^2 		FF_z= 41.1408 		DarcyVelocity= 3.90079e-07 m/s 		DelP= 0.943362 Pa 		K: 1.05856e-13 m^2 			K=( 0  0  1.05856e-13 ) Pmax-Pmin: 1.00307 Umax= 0.00016938		 effPorosity= V_pore/(L_x*L_y*L_z)= 2.17655e-12/(0.000256*0.000256*0.000256)= 0.129733		 Re=rho*VDarcy*sqrt(K)/mu= 1000*3.90079e-07*sqrt(1.05856e-13 )/0.001)= 1.26914e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.73095e-13 7.6353e+07 7.6353e+07 3.04317e-05 3.04317e-05 
2.28594e-13 5.78158e+07 5.78158e+07 3.04317e-05 3.04317e-05 
3.01887e-13 0 0 0 0 
3.9868e-13 3.31502e+07 3.31502e+07 3.04317e-05 3.04317e-05 
5.26507e-13 7.53057e+07 7.53057e+07 9.12952e-05 9.12952e-05 
6.95319e-13 7.60303e+07 7.60303e+07 0.000121727 0.000121727 
9.18256e-13 1.15143e+08 1.15143e+08 0.000243454 0.000243454 
1.21267e-12 1.96173e+08 1.96173e+08 0.000547771 0.000547771 
1.60149e-12 1.81556e+08 1.81556e+08 0.000669498 0.000669498 
2.11497e-12 1.12481e+08 1.12481e+08 0.000547771 0.000547771 
2.79308e-12 1.13564e+08 1.13564e+08 0.000730361 0.000730361 
3.68861e-12 1.03907e+08 1.03907e+08 0.00088252 0.00088252 
4.87128e-12 1.11238e+08 1.11238e+08 0.0012477 0.0012477 
6.43313e-12 1.12993e+08 1.12993e+08 0.00167374 0.00167374 
8.49576e-12 9.95608e+07 9.95608e+07 0.00194763 0.00194763 
1.12197e-11 8.71687e+07 8.71687e+07 0.00225195 0.00225195 
1.48171e-11 8.2061e+07 8.2061e+07 0.00279972 0.00279972 
1.95678e-11 7.90233e+07 7.90233e+07 0.00356051 0.00356051 
2.58417e-11 6.03492e+07 6.03492e+07 0.00359094 0.00359094 
3.41273e-11 6.23499e+07 6.23499e+07 0.00489951 0.00489951 
4.50693e-11 6.74462e+07 6.74462e+07 0.0069993 0.0069993 
5.95197e-11 7.12779e+07 7.12779e+07 0.00976858 0.00976858 
7.86033e-11 6.03621e+07 6.03621e+07 0.010925 0.010925 
1.03806e-10 4.96541e+07 4.96541e+07 0.0118684 0.0118684 
1.37088e-10 4.02983e+07 4.02983e+07 0.0127205 0.0127205 
1.81042e-10 1.67903e+07 1.67903e+07 0.0069993 0.0069993 
2.39089e-10 7.79417e+06 7.79417e+06 0.00429087 0.00429087 
