ketton_flow_sub0-1-Z/processor0	effPorosity= 0.0944762 		K_z= 1.13049e-14 m^2 		FF_z= 163.226 		DarcyVelocity= 4.62082e-08 m/s 		DelP= 1.04639 Pa 		K: 1.13049e-14 m^2 			K=( 0  0  1.13049e-14 ) Pmax-Pmin: 1.00085 Umax= 8.7844e-05		 effPorosity= V_pore/(L_x*L_y*L_z)= 1.58505e-12/(0.000256*0.000256*0.000256)= 0.0944762		 Re=rho*VDarcy*sqrt(K)/mu= 1000*4.62082e-08*sqrt(1.13049e-14 )/0.001)= 4.91306e-09


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.32756e-12 1.38901e+07 1.38901e+07 4.24595e-05 4.24595e-05 
1.74552e-12 0 0 0 0 
2.29506e-12 0 0 0 0 
3.01762e-12 0 0 0 0 
3.96767e-12 0 0 0 0 
5.21681e-12 7.06942e+06 7.06942e+06 8.4919e-05 8.4919e-05 
6.85923e-12 5.37668e+06 5.37668e+06 8.4919e-05 8.4919e-05 
9.01873e-12 4.08925e+06 4.08925e+06 8.4919e-05 8.4919e-05 
1.18581e-11 1.55505e+06 1.55505e+06 4.24595e-05 4.24595e-05 
1.55914e-11 1.1827e+06 1.1827e+06 4.24595e-05 4.24595e-05 
2.05001e-11 3.59802e+06 3.59802e+06 0.000169838 0.000169838 
2.69542e-11 1.36824e+06 1.36824e+06 8.4919e-05 8.4919e-05 
3.54402e-11 1.04062e+06 1.04062e+06 8.4919e-05 8.4919e-05 
4.65979e-11 2.37435e+06 2.37435e+06 0.000254757 0.000254757 
6.12684e-11 1.20388e+06 1.20388e+06 0.000169838 0.000169838 
8.05576e-11 4.12027e+06 4.12027e+06 0.000764271 0.000764271 
1.0592e-10 5.57099e+06 5.57099e+06 0.0013587 0.0013587 
1.39266e-10 4.23704e+06 4.23704e+06 0.0013587 0.0013587 
1.83112e-10 3.4239e+06 3.4239e+06 0.00144362 0.00144362 
2.40761e-10 5.28471e+06 5.28471e+06 0.00292971 0.00292971 
3.16561e-10 3.78631e+06 3.78631e+06 0.00275987 0.00275987 
4.16224e-10 3.89866e+06 3.89866e+06 0.00373644 0.00373644 
5.47264e-10 2.76297e+06 2.76297e+06 0.00348168 0.00348168 
7.1956e-10 2.87019e+06 2.87019e+06 0.00475546 0.00475546 
9.46101e-10 2.4558e+06 2.4558e+06 0.0053499 0.0053499 
1.24396e-09 2.52e+06 2.52e+06 0.00721812 0.00721812 
1.6356e-09 2.08571e+06 2.08571e+06 0.00785501 0.00785501 
2.15054e-09 1.50912e+06 1.50912e+06 0.00747287 0.00747287 
2.8276e-09 1.62383e+06 1.62383e+06 0.0105724 0.0105724 
3.71782e-09 1.13085e+06 1.13085e+06 0.00968077 0.00968077 
4.8883e-09 1.24107e+06 1.24107e+06 0.0139692 0.0139692 
6.42729e-09 820535 820535 0.0121434 0.0121434 
8.45081e-09 759347 759347 0.0147759 0.0147759 
1.11114e-08 627311 627311 0.0160497 0.0160497 
1.46096e-08 439238 439238 0.0147759 0.0147759 
1.92092e-08 378222 378222 0.016729 0.016729 
2.52568e-08 340955 340955 0.0198286 0.0198286 
3.32085e-08 246543 246543 0.018852 0.018852 
4.36635e-08 214538 214538 0.0215694 0.0215694 
5.74102e-08 165416 165416 0.0218666 0.0218666 
7.54847e-08 131426 131426 0.0228432 0.0228432 
9.92497e-08 102744 102744 0.0234801 0.0234801 
1.30497e-07 72772.5 72772.5 0.0218666 0.0218666 
1.71581e-07 56099.7 56099.7 0.0221639 0.0221639 
2.256e-07 41195.6 41195.6 0.0213996 0.0213996 
2.96626e-07 27850.2 27850.2 0.0190219 0.0190219 
3.90013e-07 19999.5 19999.5 0.0179604 0.0179604 
5.12802e-07 12945.3 12945.3 0.0152854 0.0152854 
6.74248e-07 8806.34 8806.34 0.013672 0.013672 
8.86523e-07 6739.29 6739.29 0.0137569 0.0137569 
1.16563e-06 4809.2 4809.2 0.0129077 0.0129077 
1.5326e-06 3489.21 3489.21 0.0123133 0.0123133 
2.01512e-06 2626.28 2626.28 0.0121859 0.0121859 
2.64954e-06 2178.38 2178.38 0.0132898 0.0132898 
3.4837e-06 1900.26 1900.26 0.015243 0.015243 
4.58048e-06 1340.58 1340.58 0.014139 0.014139 
6.02255e-06 875.678 875.678 0.0121434 0.0121434 
7.91864e-06 724.217 724.217 0.0132049 0.0132049 
1.04117e-05 586.228 586.228 0.0140541 0.0140541 
1.36896e-05 409.489 409.489 0.0129077 0.0129077 
1.79995e-05 324.756 324.756 0.0134597 0.0134597 
2.36663e-05 268.032 268.032 0.0146061 0.0146061 
3.11173e-05 208.001 208.001 0.0149033 0.0149033 
