ketton_flow_sub5-1-Y/processor0	effPorosity= 0.130247 		K_y= 1.1119e-13 m^2 		FF_y= 34.7673 		DarcyVelocity= 4.34336e-07 m/s 		DelP= 1 Pa 		K: 1.1119e-13 m^2 			K=( 0  1.1119e-13  0 ) Pmax-Pmin: 1.00832 Umax= 0.000123694		 effPorosity= V_pore/(L_x*L_y*L_z)= 2.18518e-12/(0.000256*0.000256*0.000256)= 0.130247		 Re=rho*VDarcy*sqrt(K)/mu= 1000*4.34336e-07*sqrt(1.1119e-13 )/0.001)= 1.4483e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
9.92917e-15 1.24056e+09 1.24056e+09 2.83626e-05 2.83626e-05 
1.33657e-14 0 0 0 0 
1.79917e-14 1.36927e+09 1.36927e+09 5.67251e-05 5.67251e-05 
2.42187e-14 5.08603e+08 5.08603e+08 2.83626e-05 2.83626e-05 
3.26009e-14 3.77833e+08 3.77833e+08 2.83626e-05 2.83626e-05 
4.38843e-14 1.40343e+09 1.40343e+09 0.000141813 0.000141813 
5.90729e-14 4.17034e+08 4.17034e+08 5.67251e-05 5.67251e-05 
7.95185e-14 7.74519e+08 7.74519e+08 0.000141813 0.000141813 
1.0704e-13 5.75377e+08 5.75377e+08 0.000141813 0.000141813 
1.44088e-13 2.56463e+08 2.56463e+08 8.50877e-05 8.50877e-05 
1.93957e-13 3.81044e+08 3.81044e+08 0.000170175 0.000170175 
2.61087e-13 4.24607e+08 4.24607e+08 0.000255263 0.000255263 
3.51451e-13 4.55626e+08 4.55626e+08 0.000368713 0.000368713 
4.7309e-13 3.64514e+08 3.64514e+08 0.000397076 0.000397076 
6.36829e-13 3.28818e+08 3.28818e+08 0.000482164 0.000482164 
8.5724e-13 2.29905e+08 2.29905e+08 0.000453801 0.000453801 
1.15394e-12 3.41585e+08 3.41585e+08 0.000907602 0.000907602 
1.55332e-12 2.29968e+08 2.29968e+08 0.000822514 0.000822514 
2.09093e-12 2.00294e+08 2.00294e+08 0.000964327 0.000964327 
2.81462e-12 2.18817e+08 2.18817e+08 0.00141813 0.00141813 
3.78877e-12 1.59304e+08 1.59304e+08 0.00138977 0.00138977 
5.10009e-12 1.47327e+08 1.47327e+08 0.00173012 0.00173012 
6.86526e-12 1.14829e+08 1.14829e+08 0.0018152 0.0018152 
9.24137e-12 1.05298e+08 1.05298e+08 0.00224064 0.00224064 
1.24399e-11 9.40671e+07 9.40671e+07 0.00269444 0.00269444 
1.67454e-11 6.98809e+07 6.98809e+07 0.00269444 0.00269444 
2.25411e-11 6.01102e+07 6.01102e+07 0.00311988 0.00311988 
3.03427e-11 4.54668e+07 4.54668e+07 0.00317661 0.00317661 
4.08444e-11 3.64907e+07 3.64907e+07 0.00343187 0.00343187 
5.49809e-11 2.66603e+07 2.66603e+07 0.00337514 0.00337514 
7.40102e-11 2.52977e+07 2.52977e+07 0.00431111 0.00431111 
9.96256e-11 2.08952e+07 2.08952e+07 0.00479327 0.00479327 
1.34107e-10 1.62575e+07 1.62575e+07 0.00502017 0.00502017 
1.80522e-10 1.18727e+07 1.18727e+07 0.00493509 0.00493509 
2.43001e-10 5.32244e+06 5.32244e+06 0.00297807 0.00297807 
3.27106e-10 4.06692e+06 4.06692e+06 0.00306316 0.00306316 
4.40319e-10 3.38492e+06 3.38492e+06 0.00343187 0.00343187 
5.92716e-10 2.32756e+06 2.32756e+06 0.00317661 0.00317661 
7.97858e-10 2.2077e+06 2.2077e+06 0.00405585 0.00405585 
1.074e-09 1.75475e+06 1.75475e+06 0.00433947 0.00433947 
1.44572e-09 1.41434e+06 1.41434e+06 0.00470818 0.00470818 
1.94609e-09 892453 892453 0.00399912 0.00399912 
2.61965e-09 766433 766433 0.0046231 0.0046231 
3.52632e-09 625260 625260 0.0050769 0.0050769 
4.74681e-09 469685 469685 0.00513362 0.00513362 
6.3897e-09 424103 424103 0.00623976 0.00623976 
8.60122e-09 315059 315059 0.00623976 0.00623976 
1.15782e-08 236180 236180 0.00629649 0.00629649 
1.55854e-08 184938 184938 0.00663684 0.00663684 
2.09796e-08 152066 152066 0.0073459 0.0073459 
2.82408e-08 106425 106425 0.00692046 0.00692046 
3.80151e-08 81005.3 81005.3 0.00709064 0.00709064 
5.11724e-08 57289 57289 0.00675029 0.00675029 
6.88835e-08 37373.3 37373.3 0.00592777 0.00592777 
9.27245e-08 25505.7 25505.7 0.00544561 0.00544561 
1.24817e-07 13026.6 13026.6 0.00374386 0.00374386 
1.68017e-07 9090.72 9090.72 0.00351696 0.00351696 
2.26169e-07 8332.76 8332.76 0.00433947 0.00433947 
3.04447e-07 5987.97 5987.97 0.00419766 0.00419766 
4.09818e-07 3246.11 3246.11 0.00306316 0.00306316 
5.51658e-07 2322.16 2322.16 0.00294971 0.00294971 
7.4259e-07 1608.99 1608.99 0.00275117 0.00275117 
9.99605e-07 1367.8 1367.8 0.00314824 0.00314824 
1.34557e-06 1098.51 1098.51 0.00340351 0.00340351 
1.81129e-06 693.654 693.654 0.00289298 0.00289298 
2.43818e-06 580.98 580.98 0.00326169 0.00326169 
3.28205e-06 476.637 476.637 0.00360205 0.00360205 
4.41799e-06 359.662 359.662 0.00365877 0.00365877 
5.94709e-06 304.469 304.469 0.0041693 0.0041693 
8.00541e-06 201.566 201.566 0.0037155 0.0037155 
1.07761e-05 160.028 160.028 0.00397076 0.00397076 
1.45058e-05 124.826 124.826 0.0041693 0.0041693 
1.95264e-05 93.362 93.362 0.00419766 0.00419766 
2.62846e-05 82.01 82.01 0.00496345 0.00496345 
3.53818e-05 60.9239 60.9239 0.00496345 0.00496345 
4.76277e-05 45.2594 45.2594 0.00496345 0.00496345 
6.41119e-05 33.6224 33.6224 0.00496345 0.00496345 
8.63014e-05 29.8303 29.8303 0.00592777 0.00592777 
0.000116171 23.3268 23.3268 0.00623976 0.00623976 
0.000156378 19.3771 19.3771 0.00697719 0.00697719 
0.000210502 13.3416 13.3416 0.00646666 0.00646666 
0.000283358 10.346 10.346 0.00675029 0.00675029 
0.00038143 7.87962 7.87962 0.00692046 0.00692046 
0.000513445 5.22989 5.22989 0.00618304 0.00618304 
0.000691151 3.51094 3.51094 0.00558742 0.00558742 
0.000930362 2.42286 2.42286 0.00519035 0.00519035 
0.00125237 2.35069 2.35069 0.00677865 0.00677865 
