ketton_flow_sub4-1-Y/processor0	effPorosity= 0.0758352 		K_y= 4.94306e-15 m^2 		FF_y= 280.566 		DarcyVelocity= 1.93088e-08 m/s 		DelP= 1 Pa 		K: 4.94306e-15 m^2 			K=( 0  4.94306e-15  0 ) Pmax-Pmin: 1.00084 Umax= 4.39547e-05		 effPorosity= V_pore/(L_x*L_y*L_z)= 1.2723e-12/(0.000256*0.000256*0.000256)= 0.0758352		 Re=rho*VDarcy*sqrt(K)/mu= 1000*1.93088e-08*sqrt(4.94306e-15 )/0.001)= 1.35754e-09


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.00523e-11 2.41281e+06 2.41281e+06 5.58479e-05 5.58479e-05 
1.30273e-11 0 0 0 0 
1.68827e-11 1.43664e+06 1.43664e+06 5.58479e-05 5.58479e-05 
2.18792e-11 0 0 0 0 
2.83543e-11 0 0 0 0 
3.67458e-11 0 0 0 0 
4.76207e-11 1.52798e+06 1.52798e+06 0.000167544 0.000167544 
6.1714e-11 1.96507e+06 1.96507e+06 0.000279239 0.000279239 
7.99782e-11 606526 606526 0.000111696 0.000111696 
1.03648e-10 936033 936033 0.000223391 0.000223391 
1.34322e-10 180569 180569 5.58479e-05 5.58479e-05 
1.74075e-10 1.11467e+06 1.11467e+06 0.000446783 0.000446783 
2.25592e-10 430058 430058 0.000223391 0.000223391 
2.92356e-10 995543 995543 0.000670174 0.000670174 
3.78879e-10 768196 768196 0.000670174 0.000670174 
4.91008e-10 1.28433e+06 1.28433e+06 0.00145204 0.00145204 
6.36321e-10 1.44843e+06 1.44843e+06 0.00212222 0.00212222 
8.2464e-10 1.00001e+06 1.00001e+06 0.00189883 0.00189883 
1.06869e-09 1.42981e+06 1.42981e+06 0.00351842 0.00351842 
1.38497e-09 1.08578e+06 1.08578e+06 0.00346257 0.00346257 
1.79485e-09 1.40539e+06 1.40539e+06 0.00580818 0.00580818 
2.32604e-09 1.04273e+06 1.04273e+06 0.00558479 0.00558479 
3.01443e-09 1.07013e+06 1.07013e+06 0.00742777 0.00742777 
3.90655e-09 1.16723e+06 1.16723e+06 0.0104994 0.0104994 
5.06269e-09 852766 852766 0.00994092 0.00994092 
6.56099e-09 857649 857649 0.0129567 0.0129567 
8.50271e-09 864323 864323 0.0169219 0.0169219 
1.10191e-08 737378 737378 0.018709 0.018709 
1.42802e-08 584273 584273 0.0192117 0.0192117 
1.85064e-08 555693 555693 0.0236795 0.0236795 
2.39834e-08 489470 489470 0.0270304 0.0270304 
3.10812e-08 410467 410467 0.029376 0.029376 
4.02797e-08 354064 354064 0.0328385 0.0328385 
5.22004e-08 271350 271350 0.0326152 0.0326152 
6.76491e-08 246312 246312 0.0383675 0.0383675 
8.76699e-08 163781 163781 0.0330619 0.0330619 
1.13616e-07 134277 134277 0.0351283 0.0351283 
1.4724e-07 103943 103943 0.03524 0.03524 
1.90816e-07 84527.5 84527.5 0.0371388 0.0371388 
2.47288e-07 63360.8 63360.8 0.0360777 0.0360777 
3.20473e-07 45864.1 45864.1 0.0338438 0.0338438 
4.15316e-07 36850.3 36850.3 0.03524 0.03524 
5.38229e-07 26046.6 26046.6 0.0322801 0.0322801 
6.97517e-07 17490.6 17490.6 0.0280915 0.0280915 
9.03947e-07 12101.1 12101.1 0.0251874 0.0251874 
1.17147e-06 8902.83 8902.83 0.0240146 0.0240146 
1.51817e-06 5783.36 5783.36 0.0202169 0.0202169 
1.96747e-06 4943.42 4943.42 0.022395 0.022395 
2.54974e-06 3491.09 3491.09 0.0204962 0.0204962 
3.30433e-06 2363.54 2363.54 0.017983 0.017983 
4.28225e-06 2220.27 2220.27 0.0218924 0.0218924 
5.54958e-06 1394.19 1394.19 0.0178155 0.0178155 
7.19197e-06 1129.76 1129.76 0.018709 0.018709 
9.32043e-06 804.106 804.106 0.017257 0.017257 
1.20788e-05 638.549 638.549 0.0177596 0.0177596 
1.56535e-05 514.419 514.419 0.0185415 0.0185415 
2.02862e-05 392.161 392.161 0.0183181 0.0183181 
2.62899e-05 295.225 295.225 0.0178713 0.0178713 
3.40703e-05 204.313 204.313 0.0160283 0.0160283 
4.41534e-05 147.218 147.218 0.0149672 0.0149672 
5.72206e-05 113.175 113.175 0.0149114 0.0149114 
7.41551e-05 90.9274 90.9274 0.0155257 0.0155257 
9.61012e-05 75.7152 75.7152 0.0167544 0.0167544 
0.000124542 59.9825 59.9825 0.0172011 0.0172011 
0.000161401 53.6481 53.6481 0.0199377 0.0199377 
0.000209167 39.0776 39.0776 0.0188207 0.0188207 
0.00027107 31.7642 31.7642 0.019826 0.019826 
0.000351293 25.2698 25.2698 0.0204403 0.0204403 
0.000455258 21.3638 21.3638 0.022395 0.022395 
0.000589991 18.0472 18.0472 0.0245172 0.0245172 
0.000764599 14.9092 14.9092 0.0262485 0.0262485 
0.000990882 11.5779 11.5779 0.026416 0.026416 
0.00128413 10.0105 10.0105 0.0295994 0.0295994 
0.00166417 8.83213 8.83213 0.0338438 0.0338438 
0.00215668 7.97354 7.97354 0.0395961 0.0395961 
0.00279495 6.5692 6.5692 0.0422768 0.0422768 
0.00362212 5.31679 5.31679 0.0443432 0.0443432 
0.00469408 4.70716 4.70716 0.0508774 0.0508774 
0.00608329 4.05085 4.05085 0.0567414 0.0567414 
0.00788364 3.39651 3.39651 0.061656 0.061656 
0.0102168 2.97222 2.97222 0.0699215 0.0699215 
0.0132404 2.40704 2.40704 0.0733841 0.0733841 
0.017159 1.99588 1.99588 0.0788572 0.0788572 
0.0222371 1.63389 1.63389 0.0836601 0.0836601 
0.0288182 1.33147 1.33147 0.0883513 0.0883513 
0.0373469 1.08326 1.08326 0.0931542 0.0931542 
0.0483998 0.908543 0.908543 0.101252 0.101252 
0.0627236 0.726972 0.726972 0.104994 0.104994 
0.0812867 0.619141 0.619141 0.115884 0.115884 
0.105343 0.462325 0.462325 0.112143 0.112143 
0.13652 0.341289 0.341289 0.107284 0.107284 
0.176923 0.28364 0.28364 0.115549 0.115549 
0.229283 0.233147 0.233147 0.123089 0.123089 
0.297139 0.193945 0.193945 0.132695 0.132695 
0.385077 0.162 0.162 0.143641 0.143641 
0.499041 0.129087 0.129087 0.148332 0.148332 
0.646732 0.0927076 0.0927076 0.138056 0.138056 
0.838132 0.0739962 0.0739962 0.142803 0.142803 
1.08618 0.0644893 0.0644893 0.161289 0.161289 
1.40763 0.0508822 0.0508822 0.164919 0.164919 
1.82422 0.0437698 0.0437698 0.183851 0.183851 
2.36409 0.0340718 0.0340718 0.185471 0.185471 
3.06375 0.030368 0.030368 0.214232 0.214232 
3.97046 0.0251679 0.0251679 0.230093 0.230093 
5.14552 0.0206319 0.0206319 0.244446 0.244446 
6.66833 0.0163458 0.0163458 0.25098 0.25098 
8.64182 0.013135 0.013135 0.261368 0.261368 
11.1994 0.0105123 0.0105123 0.271086 0.271086 
14.5138 0.00807322 0.00807322 0.269801 0.269801 
18.8092 0.0067544 0.0067544 0.292531 0.292531 
24.3757 0.00544676 0.00544676 0.305711 0.305711 
31.5897 0.00450005 0.00450005 0.327324 0.327324 
40.9387 0.00354053 0.00354053 0.333747 0.333747 
53.0544 0.00268674 0.00268674 0.328218 0.328218 
68.7559 0.00188516 0.00188516 0.298451 0.298451 
89.1042 0.00116231 0.00116231 0.23847 0.23847 
115.474 0.00076161 0.00076161 0.202504 0.202504 
149.649 0.000484119 0.000484119 0.166818 0.166818 
193.938 0.000277765 0.000277765 0.124038 0.124038 
251.333 0.000166082 0.000166082 0.0961142 0.0961142 
325.716 0.000100155 0.000100155 0.0751154 0.0751154 
422.111 6.41826e-05 6.41826e-05 0.0623821 0.0623821 
547.034 3.56478e-05 3.56478e-05 0.0449017 0.0449017 
