ketton_flow_sub0-1-X/processor0	effPorosity= 0.0944762 		K_x= 1.85897e-14 m^2 		FF_x= 85.6986 		DarcyVelocity= 7.26159e-08 m/s 		DelP= 1 Pa 		K: 1.85897e-14 m^2 			K=( 1.85897e-14  0  0 ) Pmax-Pmin: 1.00121 Umax= 8.51868e-05		 effPorosity= V_pore/(L_x*L_y*L_z)= 1.58505e-12/(0.000256*0.000256*0.000256)= 0.0944762		 Re=rho*VDarcy*sqrt(K)/mu= 1000*7.26159e-08*sqrt(1.85897e-14 )/0.001)= 9.90073e-09


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
5.25645e-12 3.70543e+06 3.70543e+06 4.48484e-05 4.48484e-05 
6.81131e-12 0 0 0 0 
8.82611e-12 0 0 0 0 
1.14369e-11 1.70303e+06 1.70303e+06 4.48484e-05 4.48484e-05 
1.48199e-11 0 0 0 0 
1.92037e-11 1.01425e+06 1.01425e+06 4.48484e-05 4.48484e-05 
2.48842e-11 2.34817e+06 2.34817e+06 0.000134545 0.000134545 
3.22449e-11 0 0 0 0 
4.1783e-11 1.39847e+06 1.39847e+06 0.000134545 0.000134545 
5.41425e-11 1.07923e+06 1.07923e+06 0.000134545 0.000134545 
7.01579e-11 832867 832867 0.000134545 0.000134545 
9.09107e-11 642743 642743 0.000134545 0.000134545 
1.17802e-10 1.15738e+06 1.15738e+06 0.000313939 0.000313939 
1.52648e-10 765580 765580 0.00026909 0.00026909 
1.97802e-10 1.08316e+06 1.08316e+06 0.000493332 0.000493332 
2.56312e-10 1.06387e+06 1.06387e+06 0.000627877 0.000627877 
3.32129e-10 703729 703729 0.000538181 0.000538181 
4.30373e-10 950397 950397 0.000941816 0.000941816 
5.57678e-10 698517 698517 0.000896968 0.000896968 
7.2264e-10 566015 566015 0.000941816 0.000941816 
9.36398e-10 1.06082e+06 1.06082e+06 0.00228727 0.00228727 
1.21339e-09 882866 882866 0.00246666 0.00246666 
1.57231e-09 991023 991023 0.00358787 0.00358787 
2.0374e-09 726555 726555 0.00340848 0.00340848 
2.64006e-09 619721 619721 0.00376726 0.00376726 
3.421e-09 586429 586429 0.00461938 0.00461938 
4.43293e-09 615131 615131 0.00627877 0.00627877 
5.7442e-09 535745 535745 0.00708604 0.00708604 
7.44334e-09 452699 452699 0.00775877 0.00775877 
9.64509e-09 377630 377630 0.00838665 0.00838665 
1.24981e-08 291426 291426 0.00838665 0.00838665 
1.61951e-08 287439 287439 0.0107188 0.0107188 
2.09856e-08 251524 251524 0.0121539 0.0121539 
2.71932e-08 208432 208432 0.0130509 0.0130509 
3.5237e-08 155324 155324 0.0126024 0.0126024 
4.56601e-08 128399 128399 0.0134994 0.0134994 
5.91664e-08 106331 106331 0.014486 0.014486 
7.66679e-08 98316.9 98316.9 0.0173563 0.0173563 
9.93464e-08 77245.8 77245.8 0.0176703 0.0176703 
1.28733e-07 72775.5 72775.5 0.0215721 0.0215721 
1.66813e-07 52192.7 52192.7 0.0200472 0.0200472 
2.16156e-07 45414.5 45414.5 0.0226036 0.0226036 
2.80095e-07 33030.8 33030.8 0.021303 0.021303 
3.62948e-07 24578.3 24578.3 0.0205406 0.0205406 
4.70308e-07 17973.7 17973.7 0.0194642 0.0194642 
6.09426e-07 13487.2 13487.2 0.018926 0.018926 
7.89695e-07 10161.8 10161.8 0.0184775 0.0184775 
1.02329e-06 6357.4 6357.4 0.0149794 0.0149794 
1.32598e-06 3158.15 3158.15 0.0096424 0.0096424 
1.7182e-06 2584.59 2584.59 0.0102254 0.0102254 
2.22645e-06 2082.07 2082.07 0.0106739 0.0106739 
2.88504e-06 1890.33 1890.33 0.0125575 0.0125575 
3.73844e-06 1437.97 1437.97 0.0123782 0.0123782 
4.84427e-06 1001.16 1001.16 0.0111672 0.0111672 
6.27721e-06 788.13 788.13 0.0113915 0.0113915 
8.13402e-06 545.96 545.96 0.0102254 0.0102254 
1.05401e-05 399.154 399.154 0.00968725 0.00968725 
1.36578e-05 322.298 322.298 0.0101357 0.0101357 
1.76979e-05 230.015 230.015 0.00937331 0.00937331 
2.29329e-05 198.741 198.741 0.0104945 0.0104945 
2.97165e-05 157.306 157.306 0.0107636 0.0107636 
3.85067e-05 138.089 138.089 0.0122436 0.0122436 
4.9897e-05 114.764 114.764 0.0131854 0.0131854 
6.46566e-05 70.7923 70.7923 0.0105394 0.0105394 
8.37821e-05 56.9569 56.9569 0.0109879 0.0109879 
