beadpack_128_60-1-Z/processor0	effPorosity= 0.388226 		K_z= 6.50964e-12 m^2 		FF_z= 4.51566 		DarcyVelocity= 2.55184e-05 m/s 		DelP= 1.00354 Pa 		K: 6.50964e-12 m^2 			K=( 0  0  6.50964e-12 ) Pmax-Pmin: 1.09896 Umax= 0.000772442		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.51334e-12/(0.000256*0.000256*0.000256)= 0.388226		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.55184e-05*sqrt(6.50964e-12 )/0.001)= 6.51076e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
2.00656e-11 278313 278313 1.28588e-05 1.28588e-05 
2.50017e-11 0 0 0 0 
3.11521e-11 0 0 0 0 
3.88155e-11 0 0 0 0 
4.83642e-11 115468 115468 1.28588e-05 1.28588e-05 
6.02618e-11 185341 185341 2.57176e-05 2.57176e-05 
7.50862e-11 74374.6 74374.6 1.28588e-05 1.28588e-05 
9.35574e-11 119381 119381 2.57176e-05 2.57176e-05 
1.16573e-10 47905.8 47905.8 1.28588e-05 1.28588e-05 
1.45249e-10 115343 115343 3.85764e-05 3.85764e-05 
1.80981e-10 30856.9 30856.9 1.28588e-05 1.28588e-05 
2.25502e-10 24764.7 24764.7 1.28588e-05 1.28588e-05 
2.80976e-10 39750.8 39750.8 2.57176e-05 2.57176e-05 
3.50096e-10 0 0 0 0 
4.36219e-10 25604.1 25604.1 2.57176e-05 2.57176e-05 
5.4353e-10 30823.5 30823.5 3.85764e-05 3.85764e-05 
6.77238e-10 16492 16492 2.57176e-05 2.57176e-05 
8.43839e-10 19853.9 19853.9 3.85764e-05 3.85764e-05 
1.05142e-09 15934.1 15934.1 3.85764e-05 3.85764e-05 
1.31007e-09 8525.48 8525.48 2.57176e-05 2.57176e-05 
1.63235e-09 10263.4 10263.4 3.85764e-05 3.85764e-05 
2.03391e-09 10982.8 10982.8 5.14352e-05 5.14352e-05 
2.53425e-09 8814.43 8814.43 5.14352e-05 5.14352e-05 
3.15768e-09 1768.55 1768.55 1.28588e-05 1.28588e-05 
3.93447e-09 2838.76 2838.76 2.57176e-05 2.57176e-05 
4.90235e-09 6834.89 6834.89 7.71528e-05 7.71528e-05 
6.10833e-09 2742.73 2742.73 3.85764e-05 3.85764e-05 
7.61098e-09 2201.23 2201.23 3.85764e-05 3.85764e-05 
9.48328e-09 1766.64 1766.64 3.85764e-05 3.85764e-05 
1.18162e-08 1417.85 1417.85 3.85764e-05 3.85764e-05 
1.4723e-08 1517.22 1517.22 5.14352e-05 5.14352e-05 
1.83448e-08 913.256 913.256 3.85764e-05 3.85764e-05 
2.28576e-08 244.317 244.317 1.28588e-05 1.28588e-05 
2.84806e-08 784.323 784.323 5.14352e-05 5.14352e-05 
3.54869e-08 629.473 629.473 5.14352e-05 5.14352e-05 
4.42166e-08 631.493 631.493 6.4294e-05 6.4294e-05 
5.50939e-08 202.727 202.727 2.57176e-05 2.57176e-05 
6.86471e-08 813.509 813.509 0.000128588 0.000128588 
8.55343e-08 326.448 326.448 6.4294e-05 6.4294e-05 
1.06576e-07 209.598 209.598 5.14352e-05 5.14352e-05 
1.32793e-07 252.324 252.324 7.71528e-05 7.71528e-05 
1.65461e-07 405.015 405.015 0.000154306 0.000154306 
2.06164e-07 135.438 135.438 6.4294e-05 6.4294e-05 
2.5688e-07 130.438 130.438 7.71528e-05 7.71528e-05 
3.20073e-07 226.819 226.819 0.000167164 0.000167164 
3.98811e-07 112.023 112.023 0.00010287 0.00010287 
4.96918e-07 112.383 112.383 0.000128588 0.000128588 
6.1916e-07 99.2142 99.2142 0.000141447 0.000141447 
7.71474e-07 144.775 144.775 0.000257176 0.000257176 
9.61257e-07 75.5246 75.5246 0.000167164 0.000167164 
1.19773e-06 51.2884 51.2884 0.000141447 0.000141447 
1.49237e-06 59.8727 59.8727 0.000205741 0.000205741 
1.85949e-06 48.0519 48.0519 0.000205741 0.000205741 
2.31693e-06 40.9752 40.9752 0.000218599 0.000218599 
2.88689e-06 48.3609 48.3609 0.00032147 0.00032147 
3.59706e-06 26.3928 26.3928 0.000218599 0.000218599 
4.48194e-06 17.444 17.444 0.000180023 0.000180023 
5.5845e-06 20 20 0.000257176 0.000257176 
6.95829e-06 20.0642 20.0642 0.00032147 0.00032147 
8.67003e-06 14.8147 14.8147 0.000295752 0.000295752 
1.08029e-05 12.4067 12.4067 0.000308611 0.000308611 
1.34604e-05 8.71258 8.71258 0.000270035 0.000270035 
1.67716e-05 6.65946 6.65946 0.000257176 0.000257176 
2.08974e-05 9.08595 9.08595 0.000437199 0.000437199 
2.60382e-05 6.21972 6.21972 0.000372905 0.000372905 
3.24436e-05 4.81962 4.81962 0.000360046 0.000360046 
4.04248e-05 4.97324 4.97324 0.000462917 0.000462917 
5.03693e-05 3.43701 3.43701 0.000398623 0.000398623 
6.27601e-05 3.3813 3.3813 0.000488634 0.000488634 
7.81992e-05 2.78514 2.78514 0.000501493 0.000501493 
9.74362e-05 2.17795 2.17795 0.000488634 0.000488634 
0.000121405 2.11594 2.11594 0.000591504 0.000591504 
0.000151271 1.55052 1.55052 0.000540069 0.000540069 
0.000188484 1.6592 1.6592 0.000720092 0.000720092 
0.000234851 1.45051 1.45051 0.000784386 0.000784386 
0.000292625 1.24047 1.24047 0.000835821 0.000835821 
0.00036461 1.08746 1.08746 0.000912974 0.000912974 
0.000454305 0.946516 0.946516 0.000990127 0.000990127 
0.000566064 0.956954 0.956954 0.0012473 0.0012473 
0.000705315 0.863033 0.863033 0.00140161 0.00140161 
0.000878823 0.768897 0.768897 0.00155591 0.00155591 
0.00109501 0.759891 0.759891 0.00191596 0.00191596 
0.00136439 0.638515 0.638515 0.00200597 0.00200597 
0.00170003 0.709549 0.709549 0.0027775 0.0027775 
0.00211823 0.595825 0.595825 0.00290609 0.00290609 
0.00263932 0.594564 0.594564 0.00361332 0.00361332 
0.00328859 0.538311 0.538311 0.00407624 0.00407624 
0.00409759 0.562868 0.562868 0.00531068 0.00531068 
0.0051056 0.497679 0.497679 0.00585075 0.00585075 
