beadpack_128_46-1-X/processor0	effPorosity= 0.372148 		K_x= 6.56277e-12 m^2 		FF_x= 4.75691 		DarcyVelocity= 2.56358e-05 m/s 		DelP= 1 Pa 		K: 6.56277e-12 m^2 			K=( 6.56277e-12  0  0 ) Pmax-Pmin: 1.12339 Umax= 0.000919477		 effPorosity= V_pore/(L_x*L_y*L_z)= 6.24361e-12/(0.000256*0.000256*0.000256)= 0.372148		 Re=rho*VDarcy*sqrt(K)/mu= 1000*2.56358e-05*sqrt(6.56277e-12 )/0.001)= 6.56736e-05


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
2.85431e-12 1.89759e+06 1.89759e+06 1.24715e-05 1.24715e-05 
3.6161e-12 0 0 0 0 
4.5812e-12 1.18229e+06 1.18229e+06 1.24715e-05 1.24715e-05 
5.80387e-12 0 0 0 0 
7.35286e-12 736627 736627 1.24715e-05 1.24715e-05 
9.31527e-12 0 0 0 0 
1.18014e-11 0 0 0 0 
1.49511e-11 0 0 0 0 
1.89414e-11 0 0 0 0 
2.39966e-11 0 0 0 0 
3.04011e-11 178162 178162 1.24715e-05 1.24715e-05 
3.85148e-11 281259 281259 2.49431e-05 2.49431e-05 
4.8794e-11 444015 444015 4.98862e-05 4.98862e-05 
6.18166e-11 87619.1 87619.1 1.24715e-05 1.24715e-05 
7.83148e-11 69160.8 69160.8 1.24715e-05 1.24715e-05 
9.92163e-11 327546 327546 7.48292e-05 7.48292e-05 
1.25696e-10 258544 258544 7.48292e-05 7.48292e-05 
1.59243e-10 374142 374142 0.000137187 0.000137187 
2.01743e-10 402714 402714 0.000187073 0.000187073 
2.55587e-10 190726 190726 0.000112244 0.000112244 
3.238e-10 234183 234183 0.000174602 0.000174602 
4.10219e-10 145238 145238 0.000137187 0.000137187 
5.19702e-10 198018 198018 0.000236959 0.000236959 
6.58405e-10 172755 172755 0.000261902 0.000261902 
8.34126e-10 123375 123375 0.000236959 0.000236959 
1.05675e-09 76882.1 76882.1 0.000187073 0.000187073 
1.33878e-09 60685.7 60685.7 0.000187073 0.000187073 
1.69609e-09 79835.5 79835.5 0.000311788 0.000311788 
2.14875e-09 45372.2 45372.2 0.000224488 0.000224488 
2.72223e-09 49741.5 49741.5 0.000311788 0.000311788 
3.44877e-09 50256.2 50256.2 0.000399089 0.000399089 
4.36921e-09 47106.9 47106.9 0.000473918 0.000473918 
5.53531e-09 35226.1 35226.1 0.000448975 0.000448975 
7.01263e-09 35528.9 35528.9 0.000573691 0.000573691 
8.88422e-09 26824.9 26824.9 0.000548748 0.000548748 
1.12553e-08 17324 17324 0.000448975 0.000448975 
1.42593e-08 9496.15 9496.15 0.000311788 0.000311788 
1.80649e-08 3897.73 3897.73 0.00016213 0.00016213 
2.28862e-08 3313.28 3313.28 0.000174602 0.000174602 
2.89943e-08 2241.67 2241.67 0.000149658 0.000149658 
3.67326e-08 2211.79 2211.79 0.000187073 0.000187073 
4.65362e-08 1396.67 1396.67 0.000149658 0.000149658 
5.89562e-08 918.702 918.702 0.000124715 0.000124715 
7.4691e-08 652.647 652.647 0.000112244 0.000112244 
9.46253e-08 515.157 515.157 0.000112244 0.000112244 
1.1988e-07 361.45 361.45 9.97723e-05 9.97723e-05 
1.51874e-07 285.305 285.305 9.97723e-05 9.97723e-05 
1.92408e-07 168.901 168.901 7.48292e-05 7.48292e-05 
2.4376e-07 266.639 266.639 0.000149658 0.000149658 
3.08817e-07 157.851 157.851 0.000112244 0.000112244 
3.91237e-07 110.753 110.753 9.97723e-05 9.97723e-05 
4.95654e-07 131.132 131.132 0.000149658 0.000149658 
6.27939e-07 86.2556 86.2556 0.000124715 0.000124715 
7.95529e-07 40.8507 40.8507 7.48292e-05 7.48292e-05 
1.00785e-06 64.4898 64.4898 0.000149658 0.000149658 
1.27683e-06 55.146 55.146 0.00016213 0.00016213 
1.6176e-06 36.832 36.832 0.000137187 0.000137187 
2.04933e-06 42.2876 42.2876 0.000199545 0.000199545 
2.59627e-06 33.3791 33.3791 0.000199545 0.000199545 
3.28919e-06 31.2874 31.2874 0.000236959 0.000236959 
4.16704e-06 32.495 32.495 0.000311788 0.000311788 
5.27917e-06 22.5715 22.5715 0.000274374 0.000274374 
6.68813e-06 23.4854 23.4854 0.000361675 0.000361675 
8.47312e-06 15.3416 15.3416 0.000299317 0.000299317 
1.07345e-05 10.0914 10.0914 0.000249431 0.000249431 
1.35994e-05 11.55 11.55 0.000361675 0.000361675 
1.7229e-05 8.80243 8.80243 0.000349203 0.000349203 
2.18272e-05 11.4147 11.4147 0.000573691 0.000573691 
2.76527e-05 7.44304 7.44304 0.000473918 0.000473918 
3.50329e-05 6.02966 6.02966 0.00048639 0.00048639 
4.43828e-05 5.85775 5.85775 0.000598634 0.000598634 
5.62281e-05 6.35762 6.35762 0.000823122 0.000823122 
7.12348e-05 5.32243 5.32243 0.000873008 0.000873008 
9.02467e-05 3.42096 3.42096 0.000710878 0.000710878 
0.000114333 3.22139 3.22139 0.000848065 0.000848065 
0.000144847 3.47759 3.47759 0.00115985 0.00115985 
0.000183505 2.92208 2.92208 0.00123468 0.00123468 
0.00023248 2.93554 2.93554 0.00157141 0.00157141 
0.000294527 2.22518 2.22518 0.00150906 0.00150906 
0.000373133 2.27898 2.27898 0.00195803 0.00195803 
0.000472718 2.06241 2.06241 0.00224488 0.00224488 
0.000598882 1.83594 1.83594 0.00253172 0.00253172 
0.000758718 1.42776 1.42776 0.00249431 0.00249431 
0.000961211 1.52706 1.52706 0.00337979 0.00337979 
0.00121775 1.31211 1.31211 0.0036791 0.0036791 
