berea_128_17-1-X/processor0	effPorosity= 0.186464 		K_x= 2.05834e-13 m^2 		FF_x= 24.1059 		DarcyVelocity= 8.04039e-07 m/s 		DelP= 1 Pa 		K: 2.05834e-13 m^2 			K=( 2.05834e-13  0  0 ) Pmax-Pmin: 1.00627 Umax= 0.000160957		 effPorosity= V_pore/(L_x*L_y*L_z)= 3.12834e-12/(0.000256*0.000256*0.000256)= 0.186464		 Re=rho*VDarcy*sqrt(K)/mu= 1000*8.04039e-07*sqrt(2.05834e-13 )/0.001)= 3.64784e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
4.56526e-12 2.27367e+06 2.27367e+06 2.39006e-05 2.39006e-05 
5.84066e-12 0 0 0 0 
7.47236e-12 0 0 0 0 
9.5599e-12 0 0 0 0 
1.22306e-11 1.69736e+06 1.69736e+06 4.78012e-05 4.78012e-05 
1.56475e-11 663358 663358 2.39006e-05 2.39006e-05 
2.00189e-11 518504 518504 2.39006e-05 2.39006e-05 
2.56116e-11 810562 810562 4.78012e-05 4.78012e-05 
3.27667e-11 316782 316782 2.39006e-05 2.39006e-05 
4.19207e-11 990432 990432 9.56024e-05 9.56024e-05 
5.3632e-11 1.16124e+06 1.16124e+06 0.000143404 0.000143404 
6.86151e-11 907662 907662 0.000143404 0.000143404 
8.77841e-11 591218 591218 0.000119503 0.000119503 
1.12308e-10 831810 831810 0.000215105 0.000215105 
1.43684e-10 722413 722413 0.000239006 0.000239006 
1.83824e-10 621130 621130 0.000262907 0.000262907 
2.35179e-10 662042 662042 0.000358509 0.000358509 
3.00881e-10 413980 413980 0.000286807 0.000286807 
3.84938e-10 458407 458407 0.00040631 0.00040631 
4.92478e-10 316153 316153 0.000358509 0.000358509 
6.3006e-10 428336 428336 0.000621415 0.000621415 
8.0608e-10 309048 309048 0.000573614 0.000573614 
1.03127e-09 261693 261693 0.000621415 0.000621415 
1.31938e-09 180947 180947 0.000549714 0.000549714 
1.68797e-09 233674 233674 0.000908223 0.000908223 
2.15954e-09 206681 206681 0.00102773 0.00102773 
2.76285e-09 191605 191605 0.00121893 0.00121893 
3.5347e-09 126272 126272 0.00102773 0.00102773 
4.52219e-09 110176 110176 0.00114723 0.00114723 
5.78555e-09 82528.9 82528.9 0.00109943 0.00109943 
7.40185e-09 77128.6 77128.6 0.00131453 0.00131453 
9.4697e-09 62478.6 62478.6 0.00136233 0.00136233 
1.21152e-08 43694.9 43694.9 0.00121893 0.00121893 
1.54999e-08 41520 41520 0.00148184 0.00148184 
1.983e-08 28789.4 28789.4 0.00131453 0.00131453 
2.53699e-08 30276.5 30276.5 0.00176864 0.00176864 
3.24575e-08 19507.8 19507.8 0.00145794 0.00145794 
4.15251e-08 17747.6 17747.6 0.00169694 0.00169694 
5.3126e-08 13090.6 13090.6 0.00160134 0.00160134 
6.79677e-08 10843 10843 0.00169694 0.00169694 
8.69558e-08 8594.62 8594.62 0.00172084 0.00172084 
1.11249e-07 5878.13 5878.13 0.00150574 0.00150574 
1.42328e-07 3427.68 3427.68 0.00112333 0.00112333 
1.8209e-07 3876.29 3876.29 0.00162524 0.00162524 
2.3296e-07 3074.4 3074.4 0.00164914 0.00164914 
2.98042e-07 2228.92 2228.92 0.00152964 0.00152964 
3.81306e-07 2204.98 2204.98 0.00193595 0.00193595 
4.87831e-07 1297.94 1297.94 0.00145794 0.00145794 
6.24116e-07 1446.93 1446.93 0.00207935 0.00207935 
