berea_128_4-1-Y/processor0	effPorosity= 0.210209 		K_y= 2.14233e-13 m^2 		FF_y= 21.1983 		DarcyVelocity= 8.36849e-07 m/s 		DelP= 1 Pa 		K: 2.14233e-13 m^2 			K=( 0  2.14233e-13  0 ) Pmax-Pmin: 1.00689 Umax= 0.000153451		 effPorosity= V_pore/(L_x*L_y*L_z)= 3.52673e-12/(0.000256*0.000256*0.000256)= 0.210209		 Re=rho*VDarcy*sqrt(K)/mu= 1000*8.36849e-07*sqrt(2.14233e-13 )/0.001)= 3.87339e-07


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
1.02909e-13 8.00321e+07 8.00321e+07 1.89642e-05 1.89642e-05 
1.3554e-13 6.07645e+07 6.07645e+07 1.89642e-05 1.89642e-05 
1.78518e-13 0 0 0 0 
2.35124e-13 0 0 0 0 
3.09679e-13 0 0 0 0 
4.07875e-13 0 0 0 0 
5.37207e-13 4.59936e+07 4.59936e+07 5.68925e-05 5.68925e-05 
7.07548e-13 1.16402e+07 1.16402e+07 1.89642e-05 1.89642e-05 
9.31903e-13 4.41893e+07 4.41893e+07 9.48208e-05 9.48208e-05 
1.2274e-12 2.01305e+07 2.01305e+07 5.68925e-05 5.68925e-05 
1.61659e-12 2.54735e+07 2.54735e+07 9.48208e-05 9.48208e-05 
2.12919e-12 7.7363e+06 7.7363e+06 3.79283e-05 3.79283e-05 
2.80433e-12 1.46845e+07 1.46845e+07 9.48208e-05 9.48208e-05 
3.69355e-12 1.56089e+07 1.56089e+07 0.000132749 0.000132749 
4.86473e-12 1.69301e+07 1.69301e+07 0.000189642 0.000189642 
6.40728e-12 2.18521e+07 2.18521e+07 0.000322391 0.000322391 
8.43894e-12 1.36634e+07 1.36634e+07 0.000265498 0.000265498 
1.11148e-11 1.03739e+07 1.03739e+07 0.000265498 0.000265498 
1.46392e-11 5.06341e+06 5.06341e+06 0.000170677 0.000170677 
1.92811e-11 7.26164e+06 7.26164e+06 0.000322391 0.000322391 
2.53949e-11 7.135e+06 7.135e+06 0.000417212 0.000417212 
3.34473e-11 4.92478e+06 4.92478e+06 0.000379283 0.000379283 
4.40531e-11 5.2348e+06 5.2348e+06 0.000530996 0.000530996 
5.80217e-11 4.25842e+06 4.25842e+06 0.000568925 0.000568925 
7.64197e-11 2.69434e+06 2.69434e+06 0.000474104 0.000474104 
1.00651e-10 4.09136e+06 4.09136e+06 0.000948208 0.000948208 
1.32567e-10 2.23659e+06 2.23659e+06 0.00068271 0.00068271 
1.74602e-10 2.02832e+06 2.02832e+06 0.000815459 0.000815459 
2.29966e-10 1.64745e+06 1.64745e+06 0.000872351 0.000872351 
3.02886e-10 1.54994e+06 1.54994e+06 0.00108096 0.00108096 
3.98927e-10 1.75486e+06 1.75486e+06 0.00161195 0.00161195 
5.25422e-10 1.39508e+06 1.39508e+06 0.00168781 0.00168781 
6.92026e-10 1.35675e+06 1.35675e+06 0.00216191 0.00216191 
9.11459e-10 1.12951e+06 1.12951e+06 0.00237052 0.00237052 
1.20047e-09 939911 939911 0.00259809 0.00259809 
1.58113e-09 812598 812598 0.00295841 0.00295841 
2.08248e-09 783072 783072 0.0037549 0.0037549 
2.74281e-09 624576 624576 0.00394455 0.00394455 
3.61252e-09 542606 542606 0.00451347 0.00451347 
4.75801e-09 460441 460441 0.00504447 0.00504447 
6.26671e-09 435017 435017 0.00627714 0.00627714 
8.25381e-09 343259 343259 0.00652367 0.00652367 
1.0871e-08 301531 301531 0.00754774 0.00754774 
1.43181e-08 247345 247345 0.00815459 0.00815459 
1.88581e-08 196095 196095 0.00851491 0.00851491 
2.48378e-08 152533 152533 0.00872351 0.00872351 
3.27136e-08 119839 119839 0.00902694 0.00902694 
4.30866e-08 90796.5 90796.5 0.00900798 0.00900798 
5.67489e-08 66760.3 66760.3 0.00872351 0.00872351 
7.47432e-08 47161.7 47161.7 0.00811666 0.00811666 
9.84434e-08 33381.4 33381.4 0.0075667 0.0075667 
1.29659e-07 26361.2 26361.2 0.00787013 0.00787013 
1.70772e-07 21702.7 21702.7 0.00853387 0.00853387 
2.24921e-07 14463.9 14463.9 0.00749084 0.00749084 
2.96241e-07 9369.2 9369.2 0.00639092 0.00639092 
3.90175e-07 6163.69 6163.69 0.00553753 0.00553753 
5.13895e-07 3862.43 3862.43 0.00457036 0.00457036 
6.76845e-07 2737.86 2737.86 0.00426694 0.00426694 
8.91464e-07 1940.14 1940.14 0.00398247 0.00398247 
1.17414e-06 1641.4 1641.4 0.00443761 0.00443761 
1.54644e-06 1070.49 1070.49 0.0038118 0.0038118 
