berea_128_55-1-Z/processor0	effPorosity= 0.240202 		K_z= 4.31932e-13 m^2 		FF_z= 15.4695 		DarcyVelocity= 1.6707e-06 m/s 		DelP= 0.9902 Pa 		K: 4.31932e-13 m^2 			K=( 0  0  4.31932e-13 ) Pmax-Pmin: 1.01668 Umax= 0.000185794		 effPorosity= V_pore/(L_x*L_y*L_z)= 4.02992e-12/(0.000256*0.000256*0.000256)= 0.240202		 Re=rho*VDarcy*sqrt(K)/mu= 1000*1.6707e-06*sqrt(4.31932e-13 )/0.001)= 1.09801e-06


x=mag(U)/U_D 	 PDF 	 dV/Vdx 	 PDF(log10(x)) 	 dV/Vd(log10(x))
2.6129e-13 2.87575e+07 2.87575e+07 1.73017e-05 1.73017e-05 
3.40298e-13 4.41614e+07 4.41614e+07 3.46034e-05 3.46034e-05 
4.43197e-13 3.39083e+07 3.39083e+07 3.46034e-05 3.46034e-05 
5.77211e-13 1.30178e+07 1.30178e+07 1.73017e-05 1.73017e-05 
7.51747e-13 4.99771e+07 4.99771e+07 8.65085e-05 8.65085e-05 
9.7906e-13 1.53495e+07 1.53495e+07 3.46034e-05 3.46034e-05 
1.27511e-12 1.76786e+07 1.76786e+07 5.19051e-05 5.19051e-05 
1.66067e-12 1.35741e+07 1.35741e+07 5.19051e-05 5.19051e-05 
2.16282e-12 1.38967e+07 1.38967e+07 6.92068e-05 6.92068e-05 
2.81682e-12 8.00269e+06 8.00269e+06 5.19051e-05 5.19051e-05 
3.66856e-12 1.02411e+07 1.02411e+07 8.65085e-05 8.65085e-05 
4.77786e-12 1.10087e+07 1.10087e+07 0.000121112 0.000121112 
6.22258e-12 9.66034e+06 9.66034e+06 0.000138414 0.000138414 
8.10416e-12 7.41746e+06 7.41746e+06 0.000138414 0.000138414 
1.05547e-11 9.9668e+06 9.9668e+06 0.000242224 0.000242224 
1.37462e-11 4.37301e+06 4.37301e+06 0.000138414 0.000138414 
1.79028e-11 7.13513e+06 7.13513e+06 0.000294129 0.000294129 
2.33162e-11 3.8672e+06 3.8672e+06 0.00020762 0.00020762 
3.03665e-11 2.47445e+06 2.47445e+06 0.000173017 0.000173017 
3.95487e-11 3.79989e+06 3.79989e+06 0.000346034 0.000346034 
5.15074e-11 3.64707e+06 3.64707e+06 0.000432542 0.000432542 
6.70821e-11 2.80031e+06 2.80031e+06 0.000432542 0.000432542 
8.73663e-11 2.40817e+06 2.40817e+06 0.000484448 0.000484448 
1.13784e-10 2.31132e+06 2.31132e+06 0.000605559 0.000605559 
1.4819e-10 2.18033e+06 2.18033e+06 0.000743973 0.000743973 
